      l1  l2                     f            E11  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc        am.Dice     am.t.score   am.p1.given2    am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff       f1     f2        N  
POSITIVE  soulful               64     60.6651982           1.395200             1.3951995        0.1658675547  0.00007639182     0.41685023   0.0469707408   0.00001367356         0.9014084507        0.00003819753         0.0469690401        1.9903312e-06       3.3348018  1675501     71  1960936  
NEGATIVE  terrified             82     62.0088111           6.966505             6.9665048        0.1479371647  0.00057370540     2.20765750   0.0469378704   0.00008196909         0.1924882629        0.00028728082         0.0469276735        7.0037623e-05      19.9911889   285435    426  1960936  
POSITIVE  appreciative         411    389.6243712           8.924896             8.9248964        0.1877596796  0.00049046604     1.05438201   0.0468872822   0.00008764566         0.9013157895        0.00024529976         0.0468763789        1.2757754e-05      21.3756288  1675501    456  1960936  
POSITIVE  tall                 902    855.2938500          19.405123            19.4051229        0.1890705024  0.00107605001     1.55514469   0.0466833210   0.00019150741         0.9010989011        0.00053834644         0.0466594905        2.7875931e-05      46.7061500  1675501   1001  1960936  
POSITIVE  active              3523   3340.8580953          75.638921            75.6389207        0.1903906404  0.00419551855     3.06869377   0.0466766781   0.00074682935         0.9010230179        0.00210265467         0.0465836073        1.0870892e-04     182.1419047  1675501   3910  1960936  
POSITIVE  insidious            473    448.5806905          10.107753            10.1077535        0.1865673391  0.00056443038     1.12280104   0.0465254266   0.00010012554         0.9009523810        0.00028230362         0.0465129704        1.4574333e-05      24.4193095  1675501    525  1960936  
POSITIVE  cheap               2082   1974.6094778          44.441556            44.4415563        0.1893569139  0.00248180368     2.35356172   0.0465241165   0.00044032917         0.9009086975        0.00124261340         0.0464692870        6.4094574e-05     107.3905222  1675501   2311  1960936  
POSITIVE  fantastical          154    146.1091392           3.236894             3.2368944        0.1772676525  0.00018380685     0.63586368   0.0461494091   0.00003235459         0.9005847953        0.00009191281         0.0461453848        4.7095530e-06       7.8908608  1675501    171  1960936  
POSITIVE  vulnerable          2125   2016.4770089          44.388577            44.3885766        0.1870268147  0.00253298694     2.35419421   0.0460397274   0.00044497259         0.9004237288        0.00126827737         0.0459843182        6.4770472e-05     108.5229911  1675501   2360  1960936  
POSITIVE  genuine              452    428.9285841           9.422895             9.4228951        0.1837314634  0.00053937851     1.08518812   0.0459707643   0.00009459883         0.9003984064        0.00026977006         0.0459589958        1.3769861e-05      23.0714159  1675501    502  1960936  
POSITIVE  uncomfortable       1382   1311.5644952          28.730468            28.7304684        0.1860454368  0.00164814590     1.89468759   0.0459222698   0.00028880395         0.9003257329        0.00082482792         0.0458863223        4.2038474e-05      70.4355048  1675501   1535  1960936  
NEGATIVE  integral              35     26.6375879           2.842619             2.8426190        0.1471536271  0.00024508259     1.41350564   0.0457005061   0.00003428807         0.1912568306        0.00012261986         0.0456962412        2.9297080e-05       8.3624121   285435    183  1960936  
NEGATIVE  wild                 117     89.0830807           9.476465             9.4764654        0.1436807723  0.00081804738     2.58092010   0.0456301221   0.00011446666         0.1911764706        0.00040990068         0.0456158812        9.7804822e-05      27.9169193   285435    612  1960936  
POSITIVE  recognizable         711    675.0071343          14.560320            14.5603196        0.1832350566  0.00084830140     1.34983792   0.0455789518   0.00014758014         0.9000000000        0.00042435069         0.0455605894        2.1481853e-05      35.9928657  1675501    790  1960936  
POSITIVE  untrue               378    358.8645524           7.739606             7.7396060        0.1810742001  0.00045109525     0.98422122   0.0455703498   0.00007846033         0.9000000000        0.00022560416         0.0455605894        1.1420732e-05      19.1354476  1675501    420  1960936  
POSITIVE  picky                225    213.6098526           4.606547             4.6065465        0.1779898157  0.00026853632     0.75934316   0.0455663987   0.00004670258         0.9000000000        0.00013428819         0.0455605894        6.7980546e-06      11.3901474  1675501    250  1960936  
POSITIVE  parallel              99     93.9883352           2.026749             2.0267494        0.1684973302  0.00011816585     0.50369127   0.0455631453   0.00002054913         0.9000000000        0.00005908680         0.0455605894        2.9911440e-06       5.0116648  1675501    110  1960936  
POSITIVE  incidental            72     68.3551528           1.473979             1.4739791        0.1622887365  0.00008594034     0.42954936   0.0455624482   0.00001494482         0.9000000000        0.00004297222         0.0455605894        2.1753775e-06       3.6448472  1675501     80  1960936  
POSITIVE  stingy                63     59.8107587           1.289726             1.2897258        0.1590813062  0.00007519825     0.40180663   0.0455622159   0.00001307672         0.9000000000        0.00003760069         0.0455605894        1.9034553e-06       3.1892413  1675501     70  1960936  
POSITIVE  pro-life              54     51.2663646           1.105474             1.1054741        0.1548511786  0.00006445602     0.37200065   0.0455619835   0.00001120862         0.9000000000        0.00003222917         0.0455605894        1.6315331e-06       2.7336354  1675501     60  1960936  
POSITIVE  malignant             45     42.7219705           0.921224             0.9212242        0.1490159288  0.00005371367     0.33958858   0.0455617512   0.00000934052         0.9000000000        0.00002685764         0.0455605894        1.3596109e-06       2.2780295  1675501     50  1960936  
POSITIVE  endless               45     42.7219705           0.921224             0.9212242        0.1490159288  0.00005371367     0.33958858   0.0455617512   0.00000934052         0.9000000000        0.00002685764         0.0455605894        1.3596109e-06       2.2780295  1675501     50  1960936  
POSITIVE  disjointed            45     42.7219705           0.921224             0.9212242        0.1490159288  0.00005371367     0.33958858   0.0455617512   0.00000934052         0.9000000000        0.00002685764         0.0455605894        1.3596109e-06       2.2780295  1675501     50  1960936  
POSITIVE  sparkly               36     34.1775764           0.736976             0.7369759        0.1404467609  0.00004297120     0.30373726   0.0455615188   0.00000747241         0.9000000000        0.00002148611         0.0455605894        1.0876887e-06       1.8224236  1675501     40  1960936  
POSITIVE  nationalistic         36     34.1775764           0.736976             0.7369759        0.1404467609  0.00004297120     0.30373726   0.0455615188   0.00000747241         0.9000000000        0.00002148611         0.0455605894        1.0876887e-06       1.8224236  1675501     40  1960936  
POSITIVE  suburban              36     34.1775764           0.736976             0.7369759        0.1404467609  0.00004297120     0.30373726   0.0455615188   0.00000747241         0.9000000000        0.00002148611         0.0455605894        1.0876887e-06       1.8224236  1675501     40  1960936  
POSITIVE  zany                  27     25.6331823           0.552729             0.5527294        0.1266302484  0.00003222859     0.26304419   0.0455612865   0.00000560431         0.9000000000        0.00001611458         0.0455605894        8.1576656e-07       1.3668177  1675501     30  1960936  
