space_key,key,l2,f,exp_f,G2,odds_r_disc,dP1,dP2,P1,P2,f1,f2,N,Fyy(Of),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),exp_12,exp_21,exp_22,t,dice,MI,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexp_f,unexp_r,LRC,LRC_01,LRC_05,LRC_nc,LRC_dv,f_sqrt,f1_sqrt,f2_sqrt,l1,space,space_l2,approx_meth,dataset,pos_sample,polarity,polar_l2,tpm_f,tpm_exp_f,tpm_f1,tpm_f2,tpm_unexp_f,exp_f_sqrt,N_sqrt,tpm_f_sqrt,tpm_f1_sqrt,tpm_f2_sqrt,tpm_exp_f_sqrt,tpm_unexp_f_sqrt,unexp_f_sqrt,f_m,exp_f_m,G2m,dP1m,dP2m,P1m,P2m,f1_m,f2_m,unexp_f_m,unexp_r_m,LRCm,LRC_01_m,LRC_05_m,LRC_nc_m,LRC_dv_m,f_sqrt_m,f1_sqrt_m,f2_sqrt_m,tpm_f_m,tpm_exp_f_m,tpm_f1_m,tpm_f2_m,tpm_unexp_f_m,exp_f_sqrt_m,tpm_f_sqrt_m,tpm_f1_sqrt_m,tpm_f2_sqrt_m,tpm_exp_f_sqrt_m,tpm_unexp_f_sqrt_m,unexp_f_sqrt_m,top,top_blind,top_polar
NEQ+mir:POS~thrilled,POS~thrilled,thrilled,82,147.5,-60.2832223,-0.4131390437,-0.22214621451,-0.00044903765,0.27796610169,0.000281077,291735,295,583470,82,291653,213,291522,291735,291735,295,583175,291587.5,147.5,291587.5,-7.233264958,0.000561586,-0.254978168,-0.22214621451,-0.00044903765,0.22214621451,-0.11129762608,-65.5,-0.7987804878048781,-0.37845496998071093,-0.45160937669611695,-0.5065013966982601,-0.7649731988221569,-0.3894974450401373,9.055385138137417,540.1249855357554,17.175564037317667,POSMIR,NEQ+mir,NEQ+mir:thrilled,present(+),mirror,NEQ,pos,pos~thrilled,140.53850412189146,252.79791763072652,500000.00000171387,505.5958335475688,-112.25941350883505,12.144957801491119,763.8520799212371,11.854893678219618,707.1067811877595,22.48545826856924,15.899620046740944,-4.044726368521326,-3.0895726633537013,5174.5,6616.349517975,-2617.18407485,-0.227099980225,-0.0008333465074999999,0.4686107805125,0.0002783202075,18410501.5,7650.5,-1441.8495179749998,-0.5744081923705948,-1.370047315732669,-1.4092489672793616,-1.4385077014029726,-1.5883296097926287,-1.3769314945735922,49.365817900834536,2948.4893849839023,67.89287146947979,192.6431658004816,325.5495300425713,695577.7639915745,518.7080268254631,-132.9063642420897,59.71780444319599,13.747604341092098,825.2466455891488,22.291745425927843,17.93635541136545,-4.188751070273355,-10.351986542361452,blind,True,False
NEQ+sup:POS~great,COM~great,great,12722,22768.5,-9242.7789,-0.41427602031,-0.22221701098,-0.0063311341,0.27937720974,0.0040085944,3173681,45537,6347362,12722,3160959,32815,3140866,3173681,3173681,45537,6301825,3150912.5,22768.5,3150912.5,-89.071156854,0.007903783,-0.252779029,-0.22221701098,-0.0063311341,0.22221701098,-0.11427407254,-10046.5,-0.7896950165068386,-1.2809737749138197,-1.287011194040382,-1.291502888820552,-1.3174844708780904,-1.282074302533257,112.79184367674819,1781.4828093473145,213.39400179011594,COMPLEMENT,NEQ+sup,NEQ+sup:great,absent(-),super,NEQ,pos,pos~great,2004.297218434997,3587.0807433072196,500000.00000015757,7174.161486456893,-1582.7835248722226,150.89234573032525,2519.3971501134947,44.769378133217316,707.106781186659,84.70042199692332,59.892242764044326,-15.12286463082701,-38.10050205357706,72808.0,80285.64207059999,-7633.894171124999,-0.11232465258749999,-0.003898576425,0.5838635780200001,0.0034873400750000004,18410501.5,89862.0,-7477.642070599997,-0.2992401190297832,-0.7855421929514788,-0.7993852898334544,-0.8097097673996971,-0.8622830257610159,-0.787970435969738,182.47193286307473,2948.4893849839023,221.84470157573656,2444.6684291116417,3051.477155495293,695577.7639915745,4597.487932680702,-606.8087263836511,198.0534174427532,48.694703986882644,825.2466455891488,66.96782300306978,54.65837808577767,-5.963674098895025,-15.58148457967846,polar,False,True
NEQ+mir:POS~revolutionary,POS~revolutionary,revolutionary,68,123.0,-50.9940357,-0.4161114704,-0.22367153916,-0.00037705452,0.27642276423,0.00023308825,291735,246,583470,68,291667,178,291557,291735,291735,246,583224,291612.0,123.0,291612.0,-6.669729688,0.000465784,-0.257396199,-0.22367153916,-0.00037705452,0.22367153916,-0.11202429684,-55.0,-0.8088235294117647,-0.29557974990865216,-0.3753805204876988,-0.4352599156522206,-0.7172870180059452,-0.3076256319932916,8.246211251235321,540.1249855357554,15.684387141358123,POSMIR,NEQ+mir,NEQ+mir:revolutionary,present(+),mirror,NEQ,pos,pos~revolutionary,116.54412566198776,210.80775532589507,500000.00000171387,421.61550893790593,-94.26362966390731,11.090536506409418,763.8520799212371,10.795560460762923,707.1067811877595,20.533278085534857,14.519220203781437,-3.723659743018514,-2.8443252551740965,2562.25,2717.4771376999997,-107.32967064999998,-0.1438581286375,-0.000242565379,0.5517643880599999,0.000183501155,18410501.5,3035.25,-155.2271376999999,-0.37099164273980734,-0.43030592490526054,-0.47917802177953944,-0.5156003498054932,-0.7075265346710298,-0.43915948862333665,36.050366033541366,2948.4893849839023,43.40314016800145,125.15277687220906,169.8909550007772,695577.7639915745,260.8156262354914,-44.738178128568165,38.62447062371879,11.05043067035607,825.2466455891488,15.818154081199992,12.844035223238926,-1.793604552882857,-2.574104590177425,both,True,True
NEQ+sup:POS~true,COM~true,true,9615,17573.0,-7516.8637,-0.42629457517,-0.2276876349,-0.0050149968,0.27357309509,0.0030296051,3173681,35146,6347362,9615,3164066,25531,3148150,3173681,3173681,35146,6312216,3156108.0,17573.0,3156108.0,-81.157617747,0.005992844,-0.26189662,-0.2276876349,-0.0050149968,0.2276876349,-0.11635131585,-7958.0,-0.8276651066042642,-1.31035821468957,-1.3172651575405845,-1.3224042097995654,-1.3521380039738118,-1.3116171911023788,98.05610638812863,1781.4828093473145,187.47266467407988,COMPLEMENT,NEQ+sup,NEQ+sup:true,absent(-),super,NEQ,pos,pos~true,1514.8025275697212,2768.551722904728,500000.00000015757,5537.10344565191,-1253.749195335007,132.5631924781536,2519.3971501134947,38.92046412325682,707.106781186659,74.4117157822067,52.617028830072954,-13.696564706816133,-34.507086090024984,54060.0,60289.635062400004,-6673.309925075,-0.1583891517,-0.00439429015,0.5379243063375,0.003004362575,18410501.5,67810.5,-6229.6350624000015,-0.4299668275192835,-1.120867078428009,-1.1336603230311364,-1.1432068064011385,-1.1923669585971663,-1.1231242199310694,160.32529140997127,2948.4893849839023,198.9285542112847,2078.7442389871244,2810.895127596188,695577.7639915745,4310.148662229985,-732.1508886090637,176.84640049299892,45.171039032970995,825.2466455891488,65.24071822149733,52.974087420489525,-7.803048387518528,-16.521109083027646,both,True,True
NEQ+mir:NEG~subtle,NEG~subtle,subtle,189,347.5,-150.2450286,-0.4274427029,-0.22832952856,-0.0010866026,0.27194244604,0.00064784822,291735,695,583470,189,291546,506,291229,291735,291735,695,582775,291387.5,347.5,291387.5,-11.529178534,0.001292617,-0.264493005,-0.22832952856,-0.0010866026,0.22832952856,-0.11470806557999999,-158.5,-0.8386243386243386,-0.7603435085821754,-0.8092438018952937,-0.8459285894585501,-1.0184549769754907,-0.7677253489306021,13.74772708486752,540.1249855357554,26.362852652928137,NEGMIR,NEQ+mir,NEQ+mir:subtle,present(+),mirror,NEQ,neg,neg~subtle,323.92411092258385,595.5747527722076,500000.00000171387,1191.149503830531,-271.65064184962375,18.641351882307248,763.8520799212371,17.9978918466187,707.1067811877595,34.51303382536127,24.404400274790767,-6.406508428172067,-4.893624797439728,1654.0,1406.6147700249999,42.60586107499999,-0.0543598833575,-0.00038146411500000006,0.25014566301249996,0.00081530935,1732708.0,14613.0,247.38522997500002,-0.3474167852011312,-0.22353590826338463,-0.23914447196744001,-0.250919941559136,-0.3024966186537474,-0.22589745885027065,34.79786755332016,1160.803897441535,93.21491228508766,242.77741912561788,325.96778876477015,304422.23600966565,1056.998482480611,-83.19036963915222,34.47816715451374,14.338305989865798,510.2141636030363,32.14086406754826,16.628828426692788,-2.290522436826991,0.3197003988064191,polar,False,True
NEQ+mir:NEG~equal,NEG~equal,equal,89,164.5,-72.0079021,-0.4295169596,-0.22961275393,-0.00051759302,0.27051671733,0.00030507138,291735,329,583470,89,291646,240,291495,291735,291735,329,583141,291570.5,164.5,291570.5,-8.002983994,0.000609455,-0.266775896,-0.22961275393,-0.00051759302,0.22961275393,-0.115065173475,-75.5,-0.848314606741573,-0.4780650827935369,-0.54784468306623,-0.6002177289509742,-0.846952588369524,-0.48859676186811796,9.433981132056603,540.1249855357554,18.138357147217054,NEGMIR,NEQ+mir,NEQ+mir:equal,present(+),mirror,NEQ,neg,neg~equal,152.5356933518433,281.9339486177524,500000.00000171387,563.8678955216207,-129.39825526590909,12.82575533838066,763.8520799212371,12.350534132248827,707.1067811877595,23.745902710186037,16.79088885728663,-4.440354725037805,-3.3917742063240564,778.0,872.256391675,-48.804641499999995,-0.08843052041749999,-0.000278486092,0.21604548713,0.000383655325,1732708.0,10135.75,-94.256391675,-0.49206719974265295,-0.2718450696993425,-0.3032904754654431,-0.3269265244944597,-0.4442809345659964,-0.2771596504518206,23.86770856823386,1160.803897441535,74.5187992066307,114.24937625010419,167.9875679083442,304422.23600966565,569.807790436073,-53.73819165824,26.58411542059508,9.836334010803,510.2141636030363,23.78326884150605,12.07119878061348,-2.23486476981048,-2.716406852361218,blind,True,False
ALL+sup:POS~forthcoming,COM~forthcoming,forthcoming,5265,6936.9477,-4381.3362,-0.91414554759,-0.23041427,-0.00055112247,0.72550641,7.6539855e-05,68787692,7257,71961373,5265,68782427,1992,3171689,68787692,3173681,7257,71954116,68780755.05230108,320.052301073,3173360.947698928,-23.042176565,0.000153064,-0.119770045,-0.23041427,-0.00055112247,0.23041427,-0.115482696235,-1671.9476999999997,-0.31755891737891734,-2.8050492729454017,-2.8200640700101207,-2.831151368726236,-2.90956953138521,-2.808894783968296,72.56031973468694,8293.834577564228,85.18802732778826,COMPLEMENT,ALL+sup,ALL+sup:forthcoming,absent(-),super,ALL,pos,pos~forthcoming,73.16425161871217,96.3982121491762,955897.43680962,100.84576903500715,-23.23396053046403,83.2883407206555,8483.004951077182,8.553610443474275,977.7000750790704,10.042199412230726,9.818259120087237,-1.2646486766129623,-10.728020985968556,1408.0,2068.448175325,-1519.6713289499999,-0.3138253776825,-0.0004017681375,0.3818173775475,7.488202425e-05,18410501.5,2451.5,-660.448175325,-0.740444420230146,-1.6743375575128088,-1.7392514075506382,-1.7877939598509405,-2.0382347888660437,-1.6857396389865569,25.707107075925645,2948.4893849839023,39.291039407361,51.80498399909619,116.777609608419,695577.7639915745,192.01948352195564,-64.97262560932282,34.24359461439252,7.128812596431342,825.2466455891488,13.413330734914933,10.70226346582237,-3.5734508693910287,-8.536487538466877,blind,True,False
NEQ+mir:POS~novel,POS~novel,novel,45,83.5,-36.8921485,-0.4302393516,-0.23060492559,-0.00026393816,0.26946107784,0.00015424958,291735,167,583470,45,291690,122,291613,291735,291735,167,583303,291651.5,83.5,291651.5,-5.739241142,0.000308323,-0.268473962,-0.23060492559,-0.00026393816,0.23060492559,-0.11543443187500001,-38.5,-0.8555555555555555,-0.11170211245248757,-0.20790750629141683,-0.2800900282272878,-0.6202270111265733,-0.12622547738624826,6.708203932499369,540.1249855357554,12.922847983320086,POSMIR,NEQ+mir,NEQ+mir:novel,present(+),mirror,NEQ,pos,pos~novel,77.12478962071744,143.10933038545255,500000.00000171387,286.2186590570209,-65.98454076473512,9.137833441248533,763.8520799212371,8.782072057363083,707.1067811877595,16.91799808065425,11.962831202748475,-3.1807591453853927,-2.429629508749164,1572.0,1733.5409861249998,-155.057533,-0.1746935320575,-0.00019355778500000002,0.5209191708450001,0.0001162078295,18410501.5,1952.5,-161.5409861249999,-0.4857802298604291,-0.5613998237512903,-0.6202450527357496,-0.6640932685136502,-0.8944343507238981,-0.5720286705363296,28.28791772740344,2948.4893849839023,35.254098751863424,79.25037991375592,114.18075417141547,695577.7639915745,177.0596481744354,-34.93037425765956,31.248846608637038,8.769657236756158,825.2466455891488,13.024487529791752,10.544094847118105,-1.7744376103619472,-2.960928881233599,blind,True,False
NEQ+sup:NEG~famous,NEG~famous,famous,3719,6901.0,-3054.7722,-0.43399950327,-0.23104870071,-0.0020052425,0.26945370236,0.0011718254,3173681,13802,6347362,3719,3169962,10083,3163598,3173681,3173681,13802,6333560,3166780.0,6901.0,3166780.0,-52.177958875,0.002333503,-0.268485849,-0.23104870071,-0.0020052425,0.23104870071,-0.116526971605,-3182.0,-0.8556063457918796,-1.281337380544166,-1.2923457784660772,-1.300539394368125,-1.3479961471849495,-1.2833436249848067,60.983604353957304,1781.4828093473145,117.48191350161096,NEGATED,NEQ+sup,NEQ+sup:famous,absent(-),super,NEQ,neg,neg~famous,585.9126990078713,1087.2233222242564,500000.00000015757,2174.446644290967,-501.3106232163851,83.07225770376053,2519.3971501134947,24.205633621284765,707.106781186659,46.630962292139834,32.973069651220776,-8.767436029936011,-22.088653349803224,2040.5,4309.8004717250005,-2025.0821658,-0.012909297722500004,-0.0007571019725000001,0.29161228280999996,0.00120633875,1732708.0,59534.0,-2269.300471725,-0.33005406358885386,-0.5733914471386574,-0.5574539366279402,-0.5445542805546717,-0.4876457318337879,-0.5720324578349554,40.00495097219888,1160.803897441535,162.53636509141603,368.3535773229718,467.4036785644126,304422.23600966565,1770.558211982353,-99.05010124144083,53.65433505157828,17.744811269848807,510.2141636030363,40.60292127246874,19.74230264234636,-1.9974913724975516,-13.649384079379407,polar,False,True
NEQ+mir:POS~clear,POS~clear,clear,899,1665.5,-736.8632647,-0.4343469031,-0.23143231284,-0.0052547689,0.26988892225,0.0030815637,291735,3331,583470,899,290836,2432,289303,291735,291735,3331,580139,290069.5,1665.5,290069.5,-25.564206284,0.006093552,-0.267784945,-0.23143231284,-0.0052547689,0.23143231284,-0.11834354087,-766.5,-0.8526140155728588,-1.1298092329130491,-1.1528498220244159,-1.1701116587396099,-1.2509956242273694,-1.1332895432466772,29.9833287011299,540.1249855357554,57.7148161220323,POSMIR,NEQ+mir,NEQ+mir:clear,present(+),mirror,NEQ,pos,pos~clear,1540.7818756748418,2854.4740963545687,500000.00000171387,5708.948190995253,-1313.692220679727,40.81053785482372,763.8520799212371,39.25279449510368,707.1067811877595,75.5575819557194,53.42727857896721,-14.174484083863533,-10.827209153693822,73108.0,95074.77017462501,-42074.783732375,-0.23556233447499997,-0.0119259049,0.46191198669500005,0.0035135581,18410501.5,110095.5,-21966.770174625002,-0.588964767959851,-1.818159455948443,-1.8297496121518728,-1.8384044307481315,-1.8824362887716797,-1.820174667566444,182.73087828408762,2948.4893849839023,254.4542872340227,2462.31243982727,4339.676044602981,695577.7639915745,6932.493168237662,-1877.3636047757118,223.87103159925152,48.902493640893184,825.2466455891488,80.75901863837905,64.9841620734847,-16.081668432591513,-41.14015331516393,both,True,True
NEQ+sup:POS~right,COM~right,right,5699,10608.5,-4737.3136,-0.4363611465,-0.23217070142,-0.0030938837,0.26860536362,0.0017957066,3173681,21217,6347362,5699,3167982,15518,3158163,3173681,3173681,21217,6326145,3163072.5,10608.5,3163072.5,-65.033621024,0.003567563,-0.269855324,-0.23217070142,-0.0030938837,0.23217070142,-0.11763229255999999,-4909.5,-0.8614669240217582,-1.3177741683487774,-1.3266875783836547,-1.333320754575,-1.3717202328681373,-1.3193987368549382,75.49172140042907,1781.4828093473145,145.6605643267937,COMPLEMENT,NEQ+sup,NEQ+sup:right,absent(-),super,NEQ,pos,pos~right,897.8533130771493,1671.3242447807452,500000.00000015757,3342.6484894039445,-773.4709317035959,102.99757278693512,2519.3971501134947,29.96420052457848,707.106781186659,57.815642255396114,40.88183269840951,-10.91763217383103,-27.505851386506052,34212.0,37797.6823455,-3797.2283556,-0.084780784115,-0.0017201579225,0.611058112255,0.0025362127999999998,18410501.5,42499.5,-3585.6823454999994,-0.25155574647173523,-0.6658835388562472,-0.6693124150778422,-0.6718578426118468,-0.6885919514031719,-0.6665970578081322,131.9950891416638,2948.4893849839023,160.19830956967672,1739.4944165853237,1999.7971428390088,695577.7639915744,3014.7303947090463,-260.302726253685,142.4561228019545,40.99587242429243,825.2466455891488,54.58223805476731,44.48994599174526,-3.4940735674528245,-10.461033660290681,blind,True,False
NEQ+sup:POS~correct,COM~correct,correct,2459,4607.5,-2086.4087,-0.43946382139,-0.233491448,-0.0013539483,0.2668475312,0.00077481007,3173681,9215,6347362,2459,3171222,6756,3166925,3173681,3173681,9215,6338147,3169073.5,4607.5,3169073.5,-43.326748048,0.001545134,-0.272706815,-0.233491448,-0.0013539483,0.233491448,-0.11742269814999999,-2148.5,-0.873729158194388,-1.2649162511985268,-1.2783809626189837,-1.288404950468907,-1.3464996376478118,-1.2673699086444208,49.58830507286975,1781.4828093473145,95.99479152537391,COMPLEMENT,NEQ+sup,NEQ+sup:correct,absent(-),super,NEQ,pos,pos~correct,387.4050355092399,725.8921109273427,500000.00000015757,1451.7842216971399,-338.48707541810285,67.87856804618082,2519.3971501134947,19.68260743675085,707.106781186659,38.10228630537989,26.94238502670732,-7.259777589956471,-18.290262973311066,14111.0,15703.617003775,-1740.5891018,-0.0975549867425,-0.000783975565,0.5981422831625,0.0008151354925,18410501.5,17645.0,-1592.6170037749998,-0.2781916924509781,-0.6576425394024257,-0.6628444124051316,-0.6667063784938347,-0.6939759232255918,-0.6587260354089282,82.2935267280833,2948.4893849839023,100.49985200539084,564.3706591181489,683.721921192634,695577.7639915744,1034.0304309239846,-119.35126207448504,89.49258610150254,23.52595990922108,825.2466455891488,31.948054482945537,26.04057355161656,-2.5146136423954824,-7.199059373419244,blind,True,False
ALL+mir:POS~conducive,POS~conducive,conducive,112,157.0185876,-58.6058668,-0.5214794717,-0.23696672466,-0.00018672646,0.58947368421,8.0639471e-05,1388898,190,1680633,112,1388786,78,291657,1388898,291735,190,1680443,1388740.981412361,32.981412361,291702.018587639,-4.253856688,0.000161257,-0.146733044,-0.23696672466,-0.00018672646,0.23696672466,-0.11857672556,-45.01858759999999,-0.4019516749999999,-0.47583990575141805,-0.5717412586778335,-0.6426950359018435,-1.000787876573462,-0.49436038055933035,10.583005244258363,1178.5151674883102,13.784048752090222,POSMIR,ALL+mir,ALL+mir:conducive,present(+),mirror,ALL,pos,pos~conducive,66.64155767499508,93.42824316790161,826413.6191548066,113.05264206998197,-26.78668549290653,12.530705790177981,1296.3923017358595,8.163428059032253,909.0729449031065,10.632621599115712,9.665828633278247,-1.5024005742459945,-1.9477005459196182,1966.75,2442.2591469,-800.568843275,-0.25772172548,-0.00029806645749999995,0.437905032295,8.721709399999999e-05,18410501.5,2804.25,-475.5091469,-0.6410843613308197,-1.1420256584919313,-1.2117650077692883,-1.2638996296677656,-1.531124190198186,-1.1542214890101545,29.766620242781705,2948.4893849839023,40.58353135306221,62.43846858924942,111.41920637955354,695577.7639915745,175.91024303909165,-48.980737790304126,35.8069852350541,7.690856856290992,825.2466455891488,12.983828227326164,10.473924252608338,-2.783067396317345,-6.040364992272395,both,True,True
NEQ+sup:POS~reassuring,COM~reassuring,reassuring,280,533.0,-250.17092,-0.4478351153,-0.23737570067,-0.00015943631,0.2626641651,8.8225628e-05,3173681,1066,6347362,280,3173401,786,3172895,3173681,3173681,1066,6346296,3173148.0,533.0,3173148.0,-15.119641908,0.000176392,-0.279569178,-0.23737570067,-0.00015943631,0.23737570067,-0.11876756849,-253.0,-0.9035714285714286,-0.9263356546380015,-0.9647928938667713,-0.9934711237272271,-1.1605549477036492,-0.9333382540194333,16.73320053068151,1781.4828093473145,32.64965543462902,COMPLEMENT,NEQ+sup,NEQ+sup:reassuring,absent(-),super,NEQ,pos,pos~reassuring,44.11281426835274,83.97189273276048,500000.00000015757,167.94378530797522,-39.85907846440774,23.08679276123039,2519.3971501134947,6.6417478323369625,707.106781186659,12.959312686557695,9.163617884479933,-2.5218700521429707,-6.35359223054888,1752.0,1953.5971655,-210.44483904999998,-0.16509979073,-0.00019059659500000002,0.5305118760024999,0.00012861717,18410501.5,2202.0,-201.59716550000007,-0.482349560654564,-0.5456155202043946,-0.5968834049378384,-0.6402376798443559,-0.8664801629791504,-0.5523953061715403,29.83684189279134,2948.4893849839023,37.29830242574843,89.25460663528717,123.15063017173912,695577.7639915745,188.74657623670046,-33.89602353645194,33.077999669346326,9.251165958583023,825.2466455891488,13.528403731286922,10.97976029059734,-1.7285943320143167,-3.241157776554984,blind,True,False
