adj,NegStrictVers,Neg%ofStrict,NegTrivialVers,Neg%ofTrivial,VersDiff,PercDiff
brassy,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
totalitarian,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
mixed,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
modifiable,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
modular,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
moisturizing,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
momentary,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
heavy-handed,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
hedonistic,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
hellbent,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
helpfull,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
music-related,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
mute,1,0.023218017181332713,25,0.04428776417651331,24,0.021069746995180598
mythological,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
naff,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
healthiest,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
hearsay,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
movable,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
muddled,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
multi-dimensional,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
histrionic,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
hockey,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
touted,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
tradable,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
tradeable,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
twisted,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
twisty,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
twitchy,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
tyrannical,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
unacquainted,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
trusty,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
tryin,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
twee,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
trifling,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
trippy,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
trouble,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
trouble-free,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
transgressive,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
mismatched,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
misogynistic,1,0.023218017181332713,25,0.04428776417651331,24,0.021069746995180598
misty,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
high-priced,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
highest,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
hildlike,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
hip-hop,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
hipster,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
mortified,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
hi-tech,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
hidebound,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
hierarchical,1,0.023218017181332713,26,0.046059274743573846,25,0.022841257562241132
monochromatic,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
monotone,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
moot,1,0.023218017181332713,17,0.03011567964002905,16,0.006897662458696337
moralistic,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
moronic,1,0.023218017181332713,20,0.03543021134121065,19,0.01221219415987794
human-like,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
transitory,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
translucent,1,0.023218017181332713,17,0.03011567964002905,16,0.006897662458696337
transmittable,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
transportable,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
unanticipated,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
unapologetic,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
unappreciated,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
unapproachable,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
unassailable,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
unauthorized,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
bookable,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
boomy,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
bourgeois,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
blustery,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
bodily,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
bombastic,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
unaffiliated,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
meh,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
mellifluous,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
melodious,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
mercenary,1,0.023218017181332713,19,0.03365870077415012,18,0.010440683592817405
honey,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
honored,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
horror,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
hyperactive,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
hypersensitive,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
hypnotic,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
hypoallergenic,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
humongous,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
hungover,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
hygenic,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
hype,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
minuscule,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
unanswered,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
bloodshed,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
blue-eyed,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
bling,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
blingy,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
blinkered,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
bliss,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
blistering,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
blithe,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
blonde,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
black-and-white,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
blameworthy,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
bleaker,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
unchallenged,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
unchanged,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
uncharacteristic,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
biting,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
unbeatable,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
unbeaten,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
unbecoming,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
marvellous,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
masochistic,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
militaristic,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
mindblowing,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
mini,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
miniscule,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
metaphysical,1,0.023218017181332713,22,0.038973232475331715,21,0.015755215293999
micro,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
midday,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
mightier,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
mercurial,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
mere,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
meritorious,1,0.023218017181332713,17,0.03011567964002905,16,0.006897662458696337
merrier,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
unbending,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
unblemished,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
unbreakable,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
unenjoyable,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
unfaithful,1,0.023218017181332713,17,0.03011567964002905,16,0.006897662458696337
undignified,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
undiscovered,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
undocumented,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
unearned,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
uneducated,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
unenforceable,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
uncouth,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
underrated,1,0.023218017181332713,23,0.04074474304239225,22,0.017526725861059536
understable,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
undervalued,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
underwater,1,0.023218017181332713,24,0.04251625360945278,23,0.019298236428120064
underwhelming,1,0.023218017181332713,21,0.03720172190827118,20,0.013983704726938467
bloodless,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
uncompromising,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
unconcerned,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
unconditional,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
bioavailable,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
unharmed,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
unhittable,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
bendable,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
bendy,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
beneficent,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
bewildering,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
bewitching,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
big-headed,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
unforgivable,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
befitting,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
beguiling,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
begun,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
belligerent,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
unfazed,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
unfinished,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
macabre,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
madcap,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
ill-founded,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
ill-informed,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
ill-suited,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
illiberal,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
illicit,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
illiquid,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
media-savvy,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
medicinal,1,0.023218017181332713,17,0.03011567964002905,16,0.006897662458696337
medium,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
idiomatic,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
ignoble,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
ill-conceived,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
ill-equipped,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
material,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
matter,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
meager,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
meanness,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
impertinent,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
impetuous,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
implicit,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
unfolding,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
beatable,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
beef,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
unlikable,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
unloved,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
unmanageable,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
unmatched,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
unmerited,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
bad-looking,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
ballsy,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
batsmen,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
beachy,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
uninsured,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
unintentional,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
unjustifiable,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
baby,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
babyish,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
back,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
bad-ass,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
