adv,strict_adv_versatility,strict_%of_adj_forms,trivial_adv_versatility,trivial_%of_adj_forms,AllTokens
ankle,2,0.0008279859242392879,3,0.001241978886358932,49
angrily,2,0.0008279859242392879,141,0.058373007658869804,176
mechanistically,2,0.0008279859242392879,28,0.011591802939350032,45
contentedly,2,0.0008279859242392879,75,0.031049472158973298,103
ancestrally,2,0.0008279859242392879,31,0.012833781825708962,46
hesitantly,2,0.0008279859242392879,43,0.01780169737114469,61
male,2,0.0008279859242392879,18,0.0074518733181535915,38
scintillatingly,2,0.0008279859242392879,44,0.018215690333264336,63
unworkably,2,0.0008279859242392879,21,0.008693852204512523,36
scholastically,2,0.0008279859242392879,40,0.016559718484785758,62
manageably,2,0.0008279859242392879,42,0.017387704409025047,71
managerially,2,0.0008279859242392879,30,0.01241978886358932,49
hazardously,2,0.0008279859242392879,46,0.01904367625750362,68
macroscopically,2,0.0008279859242392879,38,0.015731732560546472,62
anyplace,2,0.0008279859242392879,40,0.016559718484785758,64
grade,2,0.0008279859242392879,11,0.004553922583316084,34
mass,2,0.0008279859242392879,25,0.010349824052991098,96
affectingly,2,0.0008279859242392879,87,0.03601738770440903,114
upwards,2,0.0008279859242392879,66,0.0273235354998965,89
henceforth,2,0.0008279859242392879,106,0.04388325398468226,148
hereafter,2,0.0008279859242392879,39,0.016145725522666115,56
upright,2,0.0008279859242392879,37,0.015317739598426828,61
aisle,2,0.0008279859242392879,24,0.009935831090871455,45
longest,2,0.0008279859242392879,21,0.008693852204512523,50
heart-stoppingly,2,0.0008279859242392879,48,0.01987166218174291,95
user,2,0.0008279859242392879,6,0.002483957772717864,159
copiously,2,0.0008279859242392879,49,0.020285655143862553,73
loyally,2,0.0008279859242392879,48,0.01987166218174291,72
unaffordably,2,0.0008279859242392879,12,0.004967915545435728,39
alas,2,0.0008279859242392879,73,0.03022148623473401,120
aloud,2,0.0008279859242392879,47,0.019457669219623268,82
alongside,2,0.0008279859242392879,21,0.008693852204512523,40
slappingly,2,0.0008279859242392879,26,0.010763817015110743,57
handicap,2,0.0008279859242392879,6,0.002483957772717864,277
contrastingly,2,0.0008279859242392879,145,0.060028979507348375,184
harder,2,0.0008279859242392879,92,0.03808735251500724,130
contributorily,2,0.0008279859242392879,4,0.0016559718484785758,83
lowest,2,0.0008279859242392879,11,0.004553922583316084,44
heart,2,0.0008279859242392879,10,0.004139929621196439,30
ably,2,0.0008279859242392879,89,0.036845373628648315,124
cozily,2,0.0008279859242392879,66,0.0273235354998965,104
abusively,2,0.0008279859242392879,50,0.020699648105982196,67
accessibly,2,0.0008279859242392879,87,0.03601738770440903,130
worrisomely,2,0.0008279859242392879,43,0.01780169737114469,80
shiveringly,2,0.0008279859242392879,25,0.010349824052991098,40
indefensibly,2,0.0008279859242392879,80,0.033119436969571515,110
imperatively,2,0.0008279859242392879,17,0.007037880356033948,53
short,2,0.0008279859242392879,64,0.026495549575657213,109
courtly,2,0.0008279859242392879,46,0.01904367625750362,70
sizzlingly,2,0.0008279859242392879,34,0.014075760712067896,53
inconsolably,2,0.0008279859242392879,37,0.015317739598426828,67
sexualy,2,0.0008279859242392879,11,0.004553922583316084,21
incontestably,2,0.0008279859242392879,70,0.02897950734837508,107
yawningly,2,0.0008279859242392879,35,0.01448975367418754,63
innovatively,2,0.0008279859242392879,88,0.03643138066652867,122
innumerably,2,0.0008279859242392879,14,0.005795901469675016,31
inoffensively,2,0.0008279859242392879,63,0.026081556613537567,73
incisively,2,0.0008279859242392879,45,0.01862968329538398,69
incompletely,2,0.0008279859242392879,54,0.022355619954460774,82
inconsistently,2,0.0008279859242392879,92,0.03808735251500724,125
severally,2,0.0008279859242392879,46,0.01904367625750362,179
shortest,2,0.0008279859242392879,7,0.002897950734837508,38
wheelchair,2,0.0008279859242392879,6,0.002483957772717864,353
wh,2,0.0008279859242392879,8,0.0033119436969571516,38
westward,2,0.0008279859242392879,24,0.009935831090871455,36
abhorrently,2,0.0008279859242392879,77,0.03187745808321259,115
sideways,2,0.0008279859242392879,37,0.015317739598426828,59
wittily,2,0.0008279859242392879,168,0.06955081763610019,221
womanly,2,0.0008279859242392879,43,0.01780169737114469,69
wonderly,2,0.0008279859242392879,4,0.0016559718484785758,15
adaptively,2,0.0008279859242392879,36,0.014903746636307183,57
abrasively,2,0.0008279859242392879,119,0.049265162492237634,147
sidesplittingly,2,0.0008279859242392879,6,0.002483957772717864,33
actual,2,0.0008279859242392879,48,0.01987166218174291,88
side-splittingly,2,0.0008279859242392879,24,0.009935831090871455,185
shy,2,0.0008279859242392879,24,0.009935831090871455,40
serologically,2,0.0008279859242392879,11,0.004553922583316084,28
adventurously,2,0.0008279859242392879,66,0.0273235354998965,88
adult,2,0.0008279859242392879,17,0.007037880356033948,28
additively,2,0.0008279859242392879,18,0.0074518733181535915,37
absoultely,2,0.0008279859242392879,39,0.016145725522666115,61
whole,2,0.0008279859242392879,36,0.014903746636307183,53
ada,2,0.0008279859242392879,4,0.0016559718484785758,18
interculturally,2,0.0008279859242392879,10,0.004139929621196439,38
internet,2,0.0008279859242392879,36,0.014903746636307183,72
interpersonally,2,0.0008279859242392879,51,0.021113641068101843,91
self-referentially,2,0.0008279859242392879,12,0.004967915545435728,20
immediatly,2,0.0008279859242392879,34,0.014075760712067896,57
slam,2,0.0008279859242392879,12,0.004967915545435728,155
impatiently,2,0.0008279859242392879,34,0.014075760712067896,55
inter,2,0.0008279859242392879,22,0.009107845166632168,39
sixth-most,2,0.0008279859242392879,14,0.005795901469675016,34
itrrrs,2,0.0008279859242392879,3,0.001241978886358932,35
shabbily,2,0.0008279859242392879,43,0.01780169737114469,63
wery,2,0.0008279859242392879,60,0.02483957772717864,101
well-nigh,2,0.0008279859242392879,23,0.00952183812875181,51
jealously,2,0.0008279859242392879,59,0.024425584765058992,104
weekly,2,0.0008279859242392879,35,0.01448975367418754,51
sizably,2,0.0008279859242392879,17,0.007037880356033948,34
hypo,2,0.0008279859242392879,5,0.0020699648105982197,29
hypocritically,2,0.0008279859242392879,87,0.03601738770440903,110
wee,2,0.0008279859242392879,41,0.0169737114469054,61
idealistically,2,0.0008279859242392879,45,0.01862968329538398,69
vicariously,2,0.0008279859242392879,66,0.0273235354998965,510
ivory,2,0.0008279859242392879,15,0.00620989443179466,30
crashingly,2,0.0008279859242392879,34,0.014075760712067896,64
shakingly,2,0.0008279859242392879,51,0.021113641068101843,74
shallow,2,0.0008279859242392879,19,0.007865866280273236,58
idiotically,2,0.0008279859242392879,119,0.049265162492237634,167
idle,2,0.0008279859242392879,16,0.006623887393914303,44
idly,2,0.0008279859242392879,36,0.014903746636307183,79
ignorantly,2,0.0008279859242392879,94,0.038915338439246536,129
inedibly,2,0.0008279859242392879,18,0.0074518733181535915,35
inseparably,2,0.0008279859242392879,27,0.011177809977230387,76
warp,2,0.0008279859242392879,2,0.0008279859242392879,12
invincibly,2,0.0008279859242392879,48,0.01987166218174291,90
imputedly,2,0.0008279859242392879,2,0.0008279859242392879,14
skilfully,2,0.0008279859242392879,50,0.020699648105982196,71
weak,2,0.0008279859242392879,19,0.007865866280273236,43
wayyyyyy,2,0.0008279859242392879,13,0.005381908507555371,25
io,2,0.0008279859242392879,19,0.007865866280273236,67
wayyyyy,2,0.0008279859242392879,24,0.009935831090871455,50
wayyyy,2,0.0008279859242392879,50,0.020699648105982196,122
waxing,2,0.0008279859242392879,13,0.005381908507555371,50
inveterately,2,0.0008279859242392879,52,0.021527634030221485,70
waxen,2,0.0008279859242392879,12,0.004967915545435728,30
warily,2,0.0008279859242392879,70,0.02897950734837508,93
giggly,2,0.0008279859242392879,66,0.0273235354998965,102
confessionally,2,0.0008279859242392879,16,0.006623887393914303,29
dead-on,2,0.0008279859242392879,10,0.004139929621196439,33
richer,2,0.0008279859242392879,24,0.009935831090871455,53
deadpan,2,0.0008279859242392879,93,0.03850134547712689,133
gnarly,2,0.0008279859242392879,37,0.015317739598426828,91
gluten,2,0.0008279859242392879,2,0.0008279859242392879,15
someday,2,0.0008279859242392879,83,0.034361415855930444,126
arithmetically,2,0.0008279859242392879,46,0.01904367625750362,70
bacteriologically,2,0.0008279859242392879,14,0.005795901469675016,28
fun,2,0.0008279859242392879,53,0.02194162699234113,78
ascetically,2,0.0008279859242392879,28,0.011591802939350032,90
moodily,2,0.0008279859242392879,66,0.0273235354998965,95
modernly,2,0.0008279859242392879,65,0.026909542537776856,89
funnily,2,0.0008279859242392879,60,0.02483957772717864,832
mischievously,2,0.0008279859242392879,135,0.05588904988615194,178
golden,2,0.0008279859242392879,20,0.008279859242392879,92
mono,2,0.0008279859242392879,27,0.011177809977230387,47
reverse,2,0.0008279859242392879,21,0.008693852204512523,37
reverently,2,0.0008279859242392879,54,0.022355619954460774,76
debatably,2,0.0008279859242392879,102,0.042227282136203685,137
furthest,2,0.0008279859242392879,8,0.0033119436969571516,19
gdpr,2,0.0008279859242392879,3,0.001241978886358932,25
asthetically,2,0.0008279859242392879,8,0.0033119436969571516,59
denominationally,2,0.0008279859242392879,17,0.007037880356033948,32
multi-culturally,2,0.0008279859242392879,10,0.004139929621196439,27
areally,2,0.0008279859242392879,24,0.009935831090871455,36
removably,2,0.0008279859242392879,17,0.007037880356033948,44
unflappably,2,0.0008279859242392879,66,0.0273235354998965,101
unctuously,2,0.0008279859242392879,51,0.021113641068101843,74
gay,2,0.0008279859242392879,11,0.004553922583316084,77
geothermally,2,0.0008279859242392879,5,0.0020699648105982197,47
uncritically,2,0.0008279859242392879,54,0.022355619954460774,74
uncountably,2,0.0008279859242392879,10,0.004139929621196439,57
geospatially,2,0.0008279859242392879,14,0.005795901469675016,29
ashore,2,0.0008279859242392879,38,0.015731732560546472,55
geochemically,2,0.0008279859242392879,18,0.0074518733181535915,32
moronically,2,0.0008279859242392879,49,0.020285655143862553,68
som,2,0.0008279859242392879,22,0.009107845166632168,38
gigantically,2,0.0008279859242392879,111,0.045953218795280484,153
minerally,2,0.0008279859242392879,18,0.0074518733181535915,37
mindnumbingly,2,0.0008279859242392879,19,0.007865866280273236,35
roomier,2,0.0008279859242392879,3,0.001241978886358932,12
avidly,2,0.0008279859242392879,119,0.049265162492237634,199
somberly,2,0.0008279859242392879,56,0.023183605878700064,71
mind-bendingly,2,0.0008279859242392879,44,0.018215690333264336,65
nastily,2,0.0008279859242392879,109,0.04512523287104119,141
gleamingly,2,0.0008279859242392879,39,0.016145725522666115,59
anonymously,2,0.0008279859242392879,101,0.04181328917408404,147
definite,2,0.0008279859242392879,30,0.01241978886358932,69
uncompetitively,2,0.0008279859242392879,3,0.001241978886358932,15
genuinly,2,0.0008279859242392879,34,0.014075760712067896,62
revoltingly,2,0.0008279859242392879,116,0.0480231836058787,150
algorithmically,2,0.0008279859242392879,53,0.02194162699234113,73
galactically,2,0.0008279859242392879,55,0.022769612916580417,87
congressionally,2,0.0008279859242392879,28,0.011591802939350032,49
modzt,2,0.0008279859242392879,13,0.005381908507555371,30
mind-meltingly,2,0.0008279859242392879,31,0.012833781825708962,44
mightly,2,0.0008279859242392879,24,0.009935831090871455,39
rewardingly,2,0.0008279859242392879,89,0.036845373628648315,111
friggen,2,0.0008279859242392879,41,0.0169737114469054,71
rh,2,0.0008279859242392879,6,0.002483957772717864,142
midnight,2,0.0008279859242392879,11,0.004553922583316084,50
ripely,2,0.0008279859242392879,53,0.02194162699234113,80
solo,2,0.0008279859242392879,21,0.008693852204512523,37
risibly,2,0.0008279859242392879,92,0.03808735251500724,120
unquestioningly,2,0.0008279859242392879,60,0.02483957772717864,116
snuggly,2,0.0008279859242392879,16,0.006623887393914303,76
unreachably,2,0.0008279859242392879,7,0.002897950734837508,16
unrecognisably,2,0.0008279859242392879,14,0.005795901469675016,25
gut-bustingly,2,0.0008279859242392879,11,0.004553922583316084,95
mildy,2,0.0008279859242392879,56,0.023183605878700064,72
unmanageably,2,0.0008279859242392879,34,0.014075760712067896,53
good,2,0.0008279859242392879,25,0.010349824052991098,51
fragrantly,2,0.0008279859242392879,48,0.01987166218174291,73
unmistakeably,2,0.0008279859242392879,39,0.016145725522666115,68
compulsorily,2,0.0008279859242392879,31,0.012833781825708962,77
haha,2,0.0008279859242392879,30,0.01241978886358932,51
bearably,2,0.0008279859242392879,25,0.010349824052991098,37
antigenically,2,0.0008279859242392879,18,0.0074518733181535915,38
ha,2,0.0008279859242392879,48,0.01987166218174291,85
rescued,2,0.0008279859242392879,6,0.002483957772717864,50
gramatically,2,0.0008279859242392879,14,0.005795901469675016,51
multiply,2,0.0008279859242392879,43,0.01780169737114469,63
neccessarily,2,0.0008279859242392879,39,0.016145725522666115,53
snugly,2,0.0008279859242392879,24,0.009935831090871455,53
full,2,0.0008279859242392879,39,0.016145725522666115,68
mutally,2,0.0008279859242392879,19,0.007865866280273236,35
smoothest,2,0.0008279859242392879,7,0.002897950734837508,104
unexplainably,2,0.0008279859242392879,86,0.03560339474228938,127
muy,2,0.0008279859242392879,53,0.02194162699234113,81
uneconomically,2,0.0008279859242392879,9,0.0037259366590767957,22
fucken,2,0.0008279859242392879,55,0.022769612916580417,82
relly,2,0.0008279859242392879,40,0.016559718484785758,63
atleast,2,0.0008279859242392879,86,0.03560339474228938,120
merrily,2,0.0008279859242392879,134,0.05547505692403228,161
mystifyingly,2,0.0008279859242392879,111,0.045953218795280484,151
deceitfully,2,0.0008279859242392879,53,0.02194162699234113,73
mythologically,2,0.0008279859242392879,44,0.018215690333264336,68
metrically,2,0.0008279859242392879,63,0.026081556613537567,100
unsparingly,2,0.0008279859242392879,63,0.026081556613537567,115
arduously,2,0.0008279859242392879,31,0.012833781825708962,59
freezer,2,0.0008279859242392879,2,0.0008279859242392879,28
revolutionarily,2,0.0008279859242392879,36,0.014903746636307183,57
roguishly,2,0.0008279859242392879,34,0.014075760712067896,86
unflaggingly,2,0.0008279859242392879,75,0.031049472158973298,113
delusionally,2,0.0008279859242392879,45,0.01862968329538398,75
chockablock,1,0.00041399296211964395,3,0.001241978886358932,45
commandingly,1,0.00041399296211964395,58,0.02401159180293935,68
concomitantly,1,0.00041399296211964395,41,0.0169737114469054,52
chess,1,0.00041399296211964395,3,0.001241978886358932,8
sharp,1,0.00041399296211964395,21,0.008693852204512523,32
chocolately,1,0.00041399296211964395,17,0.007037880356033948,27
sopping,1,0.00041399296211964395,3,0.001241978886358932,16
condescendingly,1,0.00041399296211964395,63,0.026081556613537567,78
skid,1,0.00041399296211964395,1,0.00041399296211964395,7
skimpily,1,0.00041399296211964395,5,0.0020699648105982197,96
stickily,1,0.00041399296211964395,16,0.006623887393914303,23
cherlapally,1,0.00041399296211964395,2,0.0008279859242392879,8
sky,1,0.00041399296211964395,4,0.0016559718484785758,216
skin-crawlingly,1,0.00041399296211964395,36,0.014903746636307183,48
choicelessly,1,0.00041399296211964395,3,0.001241978886358932,15
cheerily,1,0.00041399296211964395,132,0.054647070999793,154
commercialy,1,0.00041399296211964395,2,0.0008279859242392879,12
sore,1,0.00041399296211964395,8,0.0033119436969571516,15
completey,1,0.00041399296211964395,35,0.01448975367418754,48
socio-politically,1,0.00041399296211964395,31,0.012833781825708962,43
competely,1,0.00041399296211964395,55,0.022769612916580417,75
shimmeringly,1,0.00041399296211964395,39,0.016145725522666115,51
shell,1,0.00041399296211964395,1,0.00041399296211964395,31
compeltely,1,0.00041399296211964395,20,0.008279859242392879,29
shehab,1,0.00041399296211964395,1,0.00041399296211964395,16
softer,1,0.00041399296211964395,15,0.00620989443179466,29
sola,1,0.00041399296211964395,1,0.00041399296211964395,5
sicker,1,0.00041399296211964395,7,0.002897950734837508,30
sorry,1,0.00041399296211964395,38,0.015731732560546472,58
