key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,f1,f2,N
mentally~tough,2847,mentally,tough,2603,131.69073,10713.70154,10713.70154,1.3174977,0.024056412,48.438427,0.018279884,0.030541576,0.019222675,0.032137785,0.018250162,0.030511875,80995,135413,83284343
culturally~appropriate,2848,culturally,appropriate,2330,52.468041,13316.00655,13316.00655,1.6848426,0.029138658,47.183105,0.01825435,0.06515366,0.018646862,0.06662663,0.018226963,0.0651263,34971,124954,83284343
most~welcome,2849,most,welcome,8009,6671.349021,279.14085,279.14085,0.088266075,0.0020959876,14.946987,0.018237969,0.0001943988,0.109101065,0.0010581581,0.018221894,0.000176732,7568812,73409,83284343
well~short,2850,well,short,4610,492.760804,12551.28971,12551.28971,0.9891282,0.022612616,60.639503,0.018207986,0.022797098,0.020331657,0.025470035,0.018158415,0.022747556,180997,226740,83284343
intimately~familiar,2851,intimately,familiar,3832,20.917511,34492.15863,34492.15863,2.538814,0.035121165,61.565243,0.018201062,0.45926765,0.018254833,0.46174237,0.018155187,0.4592219,8299,209917,83284343
incredibly~proud,2852,incredibly,proud,5180,1097.753717,8025.75853,8025.75853,0.68627053,0.016415443,56.719753,0.018170075,0.0101081375,0.022993812,0.012763808,0.018120928,0.010058882,405835,225278,83284343
sharply~critical,2853,sharply,critical,2603,28.172656,18884.61482,18884.61482,2.0473568,0.032849155,50.46741,0.01816956,0.15580727,0.018337056,0.15748079,0.018138591,0.15577635,16529,141953,83284343
now~famous,2854,now,famous,5649,1271.780124,8215.95949,8215.95949,0.65997016,0.016618446,58.238823,0.018155506,0.01004537,0.023362476,0.012895818,0.018102797,0.009992535,438049,241798,83284343
slightly~better,2855,slightly,better,16617,3290.104345,27903.76911,27903.76911,0.72742605,0.029923018,103.38385,0.01815324,0.03618628,0.022433547,0.04491943,0.017991789,0.03602555,369929,740721,83284343
particularly~suitable,2856,particularly,suitable,2155,586.049063,2507.53311,2507.53311,0.57482636,0.0066285054,33.79759,0.018136492,0.0028026504,0.024885101,0.003823471,0.018117635,0.0027836836,563624,86598,83284343
quite~limited,2857,quite,limited,2415,1002.216818,1450.20256,1450.20256,0.39063028,0.004224262,28.748617,0.01804338,0.0013437127,0.030814184,0.0022675588,0.018026402,0.0013265295,1065022,78373,83284343
more~reluctant,2858,more,reluctant,3605,3104.710543,86.86344,86.86344,0.07387163,0.0007712271,8.332374,0.018040307,6.04374e-05,0.12995206,0.0003867612,0.018034298,5.36734e-05,9320997,27741,83284343
always~available,2859,always,available,22010,6623.356162,22748.44694,22748.44694,0.54020107,0.029304156,103.713165,0.018017132,0.024256617,0.02550577,0.034431834,0.01783045,0.02407044,639234,862942,83284343
n't~safe,2860,n't,safe,5193,2321.850019,2677.3344,2677.3344,0.35864195,0.007599894,39.842514,0.017945198,0.002415122,0.0323947,0.004304921,0.017910657,0.002380141,1206294,160304,83284343
very~cheap,2861,very,cheap,11396,9904.93996,244.76489,244.76489,0.0699153,0.002279965,13.967507,0.017936517,0.0001707303,0.13694976,0.0011495514,0.017918594,0.0001504081,9913432,83213,83284343
less~effective,2862,less,effective,17454,8003.843292,8560.39711,8560.39711,0.3498863,0.01953189,71.53054,0.017932544,0.0076340092,0.032909658,0.013886877,0.017818348,0.007518802,1256870,530361,83284343
just~great,2863,just,great,9699,2950.49841,9780.73544,9780.73544,0.5293163,0.018883923,68.524185,0.017878082,0.01049565,0.025577532,0.014967062,0.017796682,0.010413985,648023,379200,83284343
all~worth,2864,all,worth,7184,1607.656944,10531.44636,10531.44636,0.663798,0.019397762,65.79098,0.01787242,0.0131108295,0.022938445,0.01680397,0.017805211,0.013043528,427518,313186,83284343
about~right,2865,about,right,3812,180.440976,16241.71921,16241.71921,1.354712,0.02745389,58.818867,0.017840587,0.049354658,0.018681146,0.051761128,0.017796874,0.049311016,73646,204056,83284343
sharply~higher,2866,sharply,higher,4839,53.489802,35662.25043,35662.25043,2.1133416,0.0338336,68.79398,0.017813455,0.28957954,0.017954273,0.2927582,0.01775581,0.28952205,16529,269518,83284343
not~free,2867,not,free,14617,10950.077341,1182.47664,1182.47664,0.13405676,0.0063245436,30.330015,0.017799484,0.0008769065,0.07077593,0.0033101703,0.017755345,0.0008304124,4415785,206525,83284343
considerably~higher,2868,considerably,higher,4947,167.148755,24501.51347,24501.51347,1.5213953,0.030806212,67.95844,0.01779239,0.09259874,0.01835499,0.09577743,0.017734813,0.09254131,51651,269518,83284343
quite~funny,2869,quite,funny,4352,1822.885498,2567.94748,2567.94748,0.3869014,0.007207858,38.337524,0.01777249,0.002405467,0.030529853,0.0040863007,0.017742071,0.0023747063,1065022,142549,83284343
hugely~popular,2870,hugely,popular,15347,788.541703,65140.1549,65140.1549,1.3860066,0.03384269,117.5178,0.017767565,0.18363947,0.018543804,0.19340163,0.017591007,0.1834645,79353,827608,83284343
really~old,2871,really,old,5855,3435.537132,1451.07084,1451.07084,0.24005182,0.0052450905,31.619537,0.017753191,0.0011840931,0.042891573,0.00279334,0.017724093,0.0011542925,2096057,136507,83284343
somewhat~unusual,2872,somewhat,unusual,2297,376.039472,4518.90188,4518.90188,0.79672176,0.011563778,40.080944,0.017740374,0.0066734734,0.021185542,0.0079521695,0.01771728,0.0066503277,288852,108423,83284343
also~important,2873,also,important,67118,29274.702811,37717.26803,37717.26803,0.38369662,0.040579643,146.07283,0.017672535,0.03459919,0.030515853,0.06054756,0.017205823,0.034138672,1108517,2199447,83284343
most~conservative,2874,most,conservative,11475,9616.288538,374.77597,374.77597,0.08535275,0.0029903736,17.351444,0.017588183,0.0002701237,0.108445,0.00151609,0.017565837,0.0002455751,7568812,105814,83284343
severely~ill,2875,severely,ill,2003,25.547191,13768.76103,13768.76103,1.950248,0.030447671,44.184063,0.017571654,0.10475617,0.017774584,0.10608548,0.017547878,0.10473242,18881,112689,83284343
not~impressed,2876,not,impressed,7944,5975.049344,624.87266,624.87266,0.13201535,0.0035084635,22.090992,0.017495483,0.0004708541,0.0704924,0.0017990005,0.017471809,0.0004458892,4415785,112693,83284343
really~deep,2877,really,deep,3507,2071.610745,848.47413,848.47413,0.2368313,0.0032198387,24.238281,0.017455436,0.0007024843,0.042605665,0.0016731415,0.017438184,0.0006848045,2096057,82313,83284343
so~versatile,2878,so,versatile,4843,3865.719675,247.10122,247.10122,0.10620204,0.0016722798,14.043065,0.01742307,0.0001829799,0.086283386,0.0008443219,0.017411327,0.0001703777,5735964,56129,83284343
pretty~bad,2879,pretty,bad,20388,10801.314385,6959.02388,6959.02388,0.28627476,0.018735131,67.13998,0.017398592,0.0060287225,0.036755133,0.012571621,0.017282711,0.005911329,1621748,554698,83284343
pretty~stupid,2880,pretty,stupid,2405,1275.657938,812.05392,812.05392,0.28347972,0.0028507775,23.028622,0.017252538,0.0007102027,0.03671139,0.0014829678,0.017238969,0.0006963733,1621748,65511,83284343
relatively~clean,2881,relatively,clean,2027,605.992578,2081.10943,2081.10943,0.5331148,0.005836772,31.56236,0.01725144,0.0023386788,0.024584,0.0033114962,0.017234359,0.0023214903,612110,82452,83284343
as~essential,2882,as,essential,5214,3762.68473,525.98648,525.98648,0.14977093,0.0027482728,20.099083,0.017199075,0.0004094376,0.061726786,0.0014054234,0.017181631,0.0003911992,3709914,84469,83284343
as~weak,2883,as,weak,5268,3802.151738,531.03425,531.03425,0.1497117,0.0027760877,20.196035,0.017191168,0.0004135376,0.061718706,0.001419979,0.01717355,0.0003951165,3709914,85355,83284343
culturally~sensitive,2884,culturally,sensitive,2521,60.219794,14127.57172,14127.57172,1.6611888,0.02826455,49.010193,0.017188055,0.07039587,0.017578356,0.0720883,0.017158458,0.07036631,34971,143415,83284343
no~greater,2885,no,greater,3093,446.433156,6755.63731,6755.63731,0.8530466,0.015649706,47.5875,0.017186701,0.011013293,0.020048615,0.012833812,0.017154865,0.010981423,241004,154275,83284343
always~better,2886,always,better,18294,5685.270852,18014.82561,18014.82561,0.5238805,0.026513908,93.221695,0.01717499,0.019877313,0.024697559,0.028618628,0.017022237,0.019724747,639234,740721,83284343
mostly~positive,2887,mostly,positive,3570,419.877882,9089.01007,9089.01007,0.9444119,0.019088663,52.72217,0.017139733,0.01663095,0.019381318,0.018804716,0.017101826,0.016593039,189846,184198,83284343
culturally~relevant,2888,culturally,relevant,2502,60.043016,13996.89686,13996.89686,1.6588928,0.028117888,48.819614,0.01710671,0.06985739,0.017497238,0.071545,0.017077338,0.069828056,34971,142994,83284343
very~disturbing,2889,very,disturbing,7065,6181.883321,137.79203,137.79203,0.066525795,0.0014179106,10.506596,0.017014878,0.0001011192,0.13603543,0.0007126694,0.017004268,8.90828e-05,9913432,51935,83284343
radically~different,2890,radically,different,15527,272.55364,107592.76947,107592.76947,2.1786988,0.03333269,122.42008,0.017011171,0.609435,0.017126627,0.6201374,0.016825994,0.6092518,25038,906600,83284343
n't~capable,2891,n't,capable,3501,1611.668426,1689.08732,1689.08732,0.34521553,0.005314345,31.930971,0.017002113,0.0015892468,0.03146344,0.0029022775,0.016979398,0.0015662281,1206294,111272,83284343
more~honest,2892,more,honest,9753,8468.592962,210.54576,210.54576,0.06979455,0.0020758428,13.005695,0.01698968,0.0001551626,0.128892,0.0010463473,0.016974242,0.0001377972,9320997,75668,83284343
really~useful,2893,really,useful,10658,6372.330322,2476.3202,2476.3202,0.23191838,0.009073519,41.512688,0.016977841,0.0020974209,0.042093705,0.0050847856,0.016926225,0.0020446342,2096057,253197,83284343
still~weak,2894,still,weak,2296,850.719914,1695.97147,1695.97147,0.43953422,0.0050161835,30.162413,0.016949948,0.0017586576,0.02689942,0.0027659917,0.016932577,0.0017411293,830082,85355,83284343
more~appreciative,2895,more,appreciative,2006,1742.783338,42.94189,42.94189,0.069539316,0.0004297082,5.876895,0.016906364,3.17979e-05,0.12882096,0.000215213,0.016903201,2.82391e-05,9320997,15572,83284343
so~compelling,2896,so,compelling,6149,4937.988727,297.69086,297.69086,0.10333526,0.0021175474,15.443507,0.016905,0.0002267422,0.0857625,0.001072008,0.016890448,0.000211126,5735964,71698,83284343
n't~funny,2897,n't,funny,4468,2064.685837,2137.85214,2137.85214,0.3436803,0.006624937,35.95456,0.016888471,0.002021593,0.03134361,0.0037039062,0.016859565,0.001992312,1206294,142549,83284343
really~strong,2898,really,strong,15913,9540.337146,3667.61704,3667.61704,0.23111878,0.012858309,50.517857,0.016887998,0.0031188023,0.041978613,0.007591874,0.016811132,0.00304031,2096057,379074,83284343
so~smart,2899,so,smart,7469,6000.546819,360.32552,360.32552,0.10315068,0.0025653047,16.991388,0.016872013,0.0002749441,0.08572642,0.0013021351,0.016854363,0.0002560081,5735964,87126,83284343
so~unhappy,2900,so,unhappy,2243,1803.139319,107.52636,107.52636,0.10283119,0.0007785295,9.287536,0.016806042,8.23568e-05,0.08567282,0.0003910415,0.01680076,7.66847e-05,5735964,26181,83284343
so~big,2901,so,big,30545,24578.646391,1458.02175,1458.02175,0.10274465,0.010026527,34.138065,0.016790323,0.001117103,0.08559043,0.005325173,0.016718376,0.0010401658,5735964,356874,83284343
also~perfect,2902,also,perfect,4889,2165.940979,2567.71604,2567.71604,0.36212945,0.0076916604,38.94458,0.016766362,0.0024896252,0.03004363,0.004410397,0.016733602,0.0024564883,1108517,162730,83284343
way~better,2903,way,better,12762,467.24891,63197.98543,63197.98543,1.560698,0.032176204,108.83294,0.016747305,0.23417298,0.017229158,0.24291915,0.016598357,0.23402525,52536,740721,83284343
fairly~confident,2904,fairly,confident,3099,682.557424,4600.40348,4600.40348,0.66720045,0.011525052,43.407593,0.016744101,0.006174452,0.021436427,0.0078811245,0.016715037,0.0061453,393218,144567,83284343
n't~new,2905,n't,new,9971,4635.704846,4717.67108,4717.67108,0.3420136,0.013065156,53.43048,0.016734188,0.004487884,0.031153923,0.008265813,0.01666988,0.004422881,1206294,320056,83284343
second~best,2906,second,best,3490,20.513582,30711.72108,30711.72108,2.4777396,0.032240186,58.72898,0.016698122,0.4230466,0.016754841,0.42550597,0.01665636,0.42300493,8202,208298,83284343
mobile~friendly,2907,mobile,friendly,2181,4.209516,25616.92997,25616.92997,3.4479327,0.03272195,46.611042,0.016691113,0.8110509,0.016697163,0.81259316,0.016664935,0.8110248,2684,130621,83284343
unusually~high,2908,unusually,high,10252,540.006684,42389.99411,42389.99411,1.3449663,0.030930245,95.91888,0.016685491,0.12670188,0.01748927,0.13362356,0.016568052,0.12658516,76723,586188,83284343
particularly~impressive,2909,particularly,impressive,4571,1321.395204,4920.11472,4920.11472,0.54889745,0.0120466845,48.064556,0.016681816,0.0058048386,0.023410171,0.008110017,0.016642706,0.0057655545,563624,195257,83284343
as~transparent,2910,as,transparent,2821,2052.863486,270.71458,270.71458,0.14585218,0.0015021303,14.462283,0.016677048,0.0002167027,0.061212976,0.000760395,0.01666782,0.0002070497,3709914,46085,83284343
very~suspicious,2911,very,suspicious,2981,2617.019095,55.32542,55.32542,0.06487348,0.0006000754,6.666496,0.016559493,4.16768e-05,0.13558628,0.0003007031,0.016555121,3.67159e-05,9913432,21986,83284343
more~reminiscent,2912,more,reminiscent,2291,1996.277061,47.04407,47.04407,0.06805686,0.0004906394,6.157457,0.016526662,3.5604e-05,0.12844089,0.0002457892,0.016523123,3.16193e-05,9320997,17837,83284343
always~tough,2913,always,tough,3272,1039.338134,3084.63266,3084.63266,0.5069311,0.008447719,39.031597,0.016514648,0.0035197297,0.024163116,0.005118626,0.016487796,0.0034927146,639234,135413,83284343
always~free,2914,always,free,4983,1585.145504,4693.83616,4693.83616,0.5070631,0.011783498,48.13482,0.01649341,0.0053566233,0.02412783,0.0077952673,0.01645251,0.0053155096,639234,206525,83284343
especially~critical,2915,especially,critical,2982,645.642823,4506.19442,4506.19442,0.6745304,0.011452625,42.784397,0.016486768,0.0061959503,0.021006953,0.007872207,0.016458668,0.0061677694,378801,141953,83284343
currently~active,2916,currently,active,4110,329.442663,13368.5231,13368.5231,1.1173675,0.023531297,58.970516,0.016478438,0.031745054,0.017864905,0.03446194,0.016432919,0.031699598,119262,230060,83284343
ever~larger,2917,ever,larger,2699,213.77317,8811.50441,8811.50441,1.11783,0.020069376,47.83707,0.016458757,0.021145705,0.017842032,0.022932155,0.016428862,0.021115823,117695,151272,83284343
n't~present,2918,n't,present,3880,1818.86266,1794.98614,1794.98614,0.33713445,0.00582639,33.089565,0.016438121,0.0017337645,0.030897377,0.003216463,0.016413335,0.0017086526,1206294,125577,83284343
too~technical,2919,too,technical,2032,1468.734338,202.50961,202.50961,0.14864841,0.0011314582,12.495437,0.016387912,0.0001653995,0.059095535,0.0005711973,0.016381145,0.0001583346,3557440,34385,83284343
quite~large,2920,quite,large,8581,3768.648791,4598.95393,4598.95393,0.36661956,0.012621633,51.950336,0.016387261,0.004577077,0.029117055,0.008057111,0.016329274,0.004518546,1065022,294707,83284343
richly~detailed,2921,richly,detailed,2103,14.788603,17198.77392,17198.77392,2.266518,0.030574637,45.535995,0.01634717,0.21693704,0.01643765,0.21844812,0.016322058,0.21691196,9627,127938,83284343
pretty~reasonable,2922,pretty,reasonable,2437,1325.429452,764.67174,764.67174,0.27218252,0.0028843393,22.516935,0.016343893,0.0006990268,0.03580296,0.0015026996,0.016330535,0.0006854151,1621748,68067,83284343
still~willing,2923,still,willing,3723,1411.823294,2642.46046,2642.46046,0.42961118,0.0076625906,37.877964,0.016343676,0.002812305,0.02628272,0.004485099,0.016315877,0.0027842752,830082,141652,83284343
so~silly,2924,so,silly,2760,2231.523512,125.66584,125.66584,0.10009684,0.0009569436,10.059378,0.016316848,9.89487e-05,0.085182555,0.0004811746,0.0163105,9.21339e-05,5735964,32401,83284343
relatively~normal,2925,relatively,normal,2095,652.750992,2028.66939,2028.66939,0.5147339,0.0059778234,31.509987,0.016256317,0.0023736379,0.023588624,0.0034225874,0.016238982,0.0023561926,612110,88814,83284343
also~pleased,2926,also,pleased,5009,2258.83167,2530.23648,2530.23648,0.35419655,0.007837425,38.858295,0.016238289,0.0025144105,0.02951523,0.0045186495,0.0162052,0.0024809437,1108517,169709,83284343
very~unusual,2927,very,unusual,14664,12905.715516,262.27816,262.27816,0.063639395,0.0029264044,14.5198765,0.016238036,0.0002013282,0.13524805,0.0014792052,0.016216896,0.0001773639,9913432,108423,83284343
more~noteworthy,2928,more,noteworthy,2221,1940.094346,44.0067,44.0067,0.06682143,0.0004756738,5.9605484,0.016207911,3.39348e-05,0.1281223,0.0002382792,0.016204538,3.01369e-05,9320997,17335,83284343
most~thorough,2929,most,thorough,3356,2849.152872,94.35309,94.35309,0.07898766,0.000883139,8.749153,0.016172945,7.36593e-05,0.10704603,0.0004433985,0.016166857,6.69652e-05,7568812,31351,83284343
about~more,2930,about,more,17230,909.149069,72971.66452,72971.66452,1.3950528,0.031276688,124.33694,0.016072676,0.22180833,0.016758531,0.23395704,0.015874261,0.22161219,73646,1028133,83284343
highly~capable,2931,highly,capable,2805,1021.868063,2131.75307,2131.75307,0.44671908,0.006403269,33.66798,0.016046422,0.0023529786,0.025208497,0.0036674193,0.016024983,0.0023313698,764843,111272,83284343
environmentally~safe,2932,environmentally,safe,2726,159.943406,10450.15068,10450.15068,1.252313,0.02239925,49.147713,0.01603831,0.030911097,0.01700519,0.032805037,0.01600744,0.030880256,83097,160304,83284343
too~great,2933,too,great,22238,16197.297108,2127.48024,2127.48024,0.14572465,0.01129796,40.50789,0.016002987,0.0017738153,0.058644515,0.006251124,0.015930124,0.0016980477,3557440,379200,83284343
very~fine,2934,very,fine,21443,18908.33791,372.4563,372.4563,0.06270507,0.004257823,17.309212,0.015986616,0.0002902254,0.13498728,0.0021630249,0.015956122,0.0002556796,9913432,158852,83284343
so~wet,2935,so,wet,2859,2321.263802,125.25209,125.25209,0.09810831,0.0009910449,10.056855,0.01596113,0.0001006824,0.08482673,0.0004984341,0.01595467,9.37482e-05,5735964,33704,83284343
increasingly~worried,2936,increasingly,worried,2435,553.985993,3487.6944,3487.6944,0.65220016,0.009573761,38.11909,0.015944658,0.004839099,0.020611314,0.006234909,0.015922042,0.004816407,390543,118139,83284343
