key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
truly~effective,4877,truly,effective,3139,2636.816365,91.18339,91.18339,0.0767262,0.006647403,8.963279,0.0009529397,0.0012188646,0.0059186104,0.0075808805,0.0009468713,0.0012128047,502.18364,414068,530361,83284343
systemically~important,4878,systemically,important,2079,75.793512,11775.13774,11775.13774,1.9865408,0.0018880116,43.93377,0.0009354824,0.6980054,0.0009452376,0.72439027,0.0009107773,0.69798136,2003.20649,2870,2199447,83284343
really~dead,4879,really,dead,2134,2057.995138,2.84836,2.84836,0.016279442,0.0019597497,1.6452965,0.0009303864,3.7197e-05,0.026096953,0.001018102,0.0009294729,3.62609e-05,76.00486,2096057,81772,83284343
really~rewarding,4880,really,rewarding,1744,1682.722851,2.2643,2.2643,0.016076474,0.0016126363,1.4673216,0.000917222,2.99892e-05,0.026083965,0.0008320384,0.0009164857,2.92345e-05,61.27715,2096057,66861,83284343
also~unique,4881,also,unique,2663,2492.196404,11.63216,11.63216,0.029338742,0.004110332,3.3098736,0.0009142632,0.0001561615,0.014222236,0.0024023086,0.0009122077,0.000154083,170.8036,1108517,187242,83284343
n't~visible,4882,n't,visible,2108,1984.400787,7.66944,7.66944,0.026785392,0.0031385394,2.692033,0.000903631,0.0001039678,0.0153861875,0.001747501,0.0009021445,0.0001024619,123.59921,1206294,137006,83284343
as~harmful,4883,as,harmful,2251,2207.167904,0.90589,0.90589,0.00903959,0.0011975114,0.9238564,0.0008851478,1.23657e-05,0.045429777,0.0006067526,0.0008846212,1.18149e-05,43.8321,3709914,49549,83284343
less~complex,4884,less,complex,4069,3854.939813,11.89172,11.89172,0.023967426,0.0053811683,3.355769,0.0008405806,0.0001729217,0.015929315,0.0032374072,0.0008380025,0.0001703121,214.06019,1256870,255441,83284343
relatively~common,4885,relatively,common,4546,4085.613838,50.76821,50.76821,0.047113024,0.0077842264,6.8282204,0.0008337571,0.0007576986,0.008177833,0.0074267695,0.000828192,0.0007521298,460.38616,612110,555893,83284343
quite~good,4886,quite,good,27613,25965.335052,106.41352,106.41352,0.02778248,0.017840724,9.915442,0.0008317437,0.0015671112,0.013599248,0.025927164,0.0008114657,0.0015470713,1647.66495,1065022,2030480,83284343
so~afraid,4887,so,afraid,9456,9345.11164,1.41028,1.41028,0.005534547,0.0032208993,1.1403344,0.000818564,2.0762e-05,0.06968929,0.0016485458,0.0008172304,1.93321e-05,110.88836,5735964,135688,83284343
quite~safe,4888,quite,safe,2177,2049.932563,7.83598,7.83598,0.026618455,0.0035533402,2.72336,0.0007941941,0.0001208552,0.013580447,0.0020440891,0.0007926654,0.0001193097,127.06744,1065022,160304,83284343
all~clear,4889,all,clear,2898,2511.716938,57.23613,57.23613,0.062943354,0.0063218307,7.175571,0.000794118,0.0009082101,0.0059226863,0.006778662,0.0007894525,0.0009035481,386.28306,427518,489305,83284343
extremely~simple,4890,extremely,simple,5314,4979.203126,22.40703,22.40703,0.02879981,0.007586124,4.5927267,0.0007921391,0.0003470399,0.012508945,0.005443763,0.0007880986,0.0003429723,334.79687,976163,424816,83284343
really~fortunate,4891,really,fortunate,1792,1737.990636,1.70603,1.70603,0.013768462,0.0016553401,1.2758512,0.0007827474,2.64324e-05,0.025949579,0.0008549386,0.0007820983,2.57671e-05,54.00936,2096057,69057,83284343
as~honest,4892,as,honest,3429,3370.642818,1.05266,1.05266,0.007872865,0.0018116105,0.9965763,0.000771928,1.64634e-05,0.045316383,0.0009242802,0.0007712267,1.57301e-05,58.35718,3709914,75668,83284343
often~true,4893,often,true,1590,1324.314132,50.48552,50.48552,0.080241375,0.0047829472,6.663001,0.0007686063,0.0008393682,0.0045805615,0.005004044,0.0007654028,0.0008361659,265.68587,317743,347119,83284343
all~open,4894,all,open,1502,1309.215867,27.32289,27.32289,0.06032945,0.0044010463,4.97435,0.0007581988,0.0004532648,0.0058891107,0.0035133024,0.0007558769,0.000450938,192.78413,427518,255047,83284343
somewhat~better,4895,somewhat,better,3125,2569.01519,113.98131,113.98131,0.08632621,0.006070478,9.945759,0.0007573351,0.0019315076,0.0042188624,0.010818689,0.0007505995,0.0019248086,555.98481,288852,740721,83284343
so~confident,4896,so,confident,10063,9956.626633,1.21864,1.21864,0.004987173,0.00342248,1.0603987,0.0007370862,1.99167e-05,0.06960786,0.0017543694,0.0007358067,1.8545e-05,106.37337,5735964,144567,83284343
equally~clear,4897,equally,clear,1782,1429.632588,81.25113,81.25113,0.09675246,0.004864586,8.34722,0.0007243945,0.0014523068,0.0036419001,0.0073231775,0.0007201386,0.0014480634,352.36741,243337,489305,83284343
definitely~more,4898,definitely,more,2030,1306.850864,347.31749,347.31749,0.19469866,0.0035802627,16.050179,0.0007121529,0.006839749,0.0019744528,0.019175908,0.0007033615,0.006831055,723.14914,105862,1028133,83284343
incredibly~effective,4899,incredibly,effective,2946,2584.387998,48.96367,48.96367,0.057636976,0.006293554,6.662335,0.0006861921,0.0008953952,0.0055547073,0.0072591077,0.0006818224,0.0008910321,361.612,405835,530361,83284343
awfully~good,4900,awfully,good,1984,658.774484,1792.87657,1792.87657,0.50159603,0.0019285531,29.752192,0.0006689758,0.0490602,0.000977109,0.07342438,0.0006526661,0.04904428,1325.22552,27021,2030480,83284343
not~american,4901,not,american,1735,1714.367756,0.26132,0.26132,0.005608366,0.000780105,0.4953324,0.0006383453,4.934e-06,0.053658687,0.0003929086,0.0006380975,4.6724e-06,20.63224,4415785,32334,83284343
generally~good,4902,generally,good,4423,3178.603342,446.71248,446.71248,0.14807086,0.004093746,18.711145,0.0006281733,0.009559568,0.0021783027,0.033924695,0.0006128584,0.009544603,1244.39666,130377,2030480,83284343
quite~accurate,4903,quite,accurate,2352,2243.654668,5.22869,5.22869,0.020888755,0.0037920957,2.2340431,0.0006188213,0.0001030484,0.0134053,0.0022084052,0.0006175177,0.0001017306,108.34533,1065022,175453,83284343
as~eager,4904,as,eager,2303,2272.02565,0.44033,0.44033,0.006250392,0.0012247007,0.645439,0.0006076528,8.7383e-06,0.045152437,0.0006207691,0.0006072807,8.3491e-06,30.97435,3709914,51005,83284343
quite~close,4905,quite,close,6395,6113.083967,13.05018,13.05018,0.019990128,0.0082887085,3.5253277,0.0005931364,0.0002681333,0.013377514,0.006004571,0.0005897319,0.0002647044,281.91603,1065022,478041,83284343
politically~difficult,4906,politically,difficult,1798,1318.328804,158.57746,158.57746,0.13673721,0.003727205,11.312244,0.0005816617,0.0036448794,0.0021584944,0.013640847,0.0005758441,0.0036391108,479.6712,131810,832988,83284343
extremely~safe,4907,extremely,safe,1971,1878.898577,4.50506,4.50506,0.02118595,0.0034686446,2.0745459,0.0005756503,9.54694e-05,0.012295389,0.00201913,0.0005745423,9.43505e-05,92.10142,976163,160304,83284343
so~neat,4908,so,neat,1878,1862.713648,0.13443,0.13443,0.003921382,0.0006517428,0.3527411,0.0005653819,2.8621e-06,0.06943726,0.0003274079,0.0005651983,2.665e-06,15.28635,5735964,27046,83284343
truly~successful,4909,truly,successful,2243,2016.383136,24.81765,24.81765,0.04683601,0.0054731546,4.784952,0.0005614971,0.0005500284,0.0055305017,0.0054169847,0.0005587628,0.0005472938,226.61686,414068,405569,83284343
somewhat~difficult,4910,somewhat,difficult,3347,2889.021407,70.03123,70.03123,0.06490699,0.005966983,7.91621,0.0005553567,0.0015910311,0.004018065,0.011587249,0.0005498021,0.001585513,457.97859,288852,832988,83284343
also~ready,4911,also,ready,3311,3178.780927,5.51508,5.51508,0.018059446,0.0049148584,2.297812,0.0005552131,0.0001208846,0.01386365,0.0029868735,0.0005536209,0.0001192756,132.21907,1108517,238826,83284343
pretty~disappointed,4912,pretty,disappointed,1704,1657.395328,1.32577,1.32577,0.01242349,0.0019966452,1.1290019,0.0005481096,2.9308e-05,0.020019973,0.0010507181,0.0005475495,2.87373e-05,46.60467,1621748,85115,83284343
all~nice,4913,all,nice,1776,1605.393188,17.68267,17.68267,0.04439569,0.0047982945,4.0483203,0.0005475703,0.0004011225,0.005678748,0.004154211,0.0005455141,0.0003990635,170.60681,427518,312745,83284343
fairly~good,4914,fairly,good,10654,9586.691278,118.19646,118.19646,0.04730876,0.008791524,10.340314,0.000538779,0.0027271686,0.005247035,0.027094385,0.0005256436,0.0027142926,1067.30872,393218,2030480,83284343
that~important,4915,that,important,7727,6589.572483,191.85959,191.85959,0.0714504,0.006310413,12.939523,0.0005311701,0.0045721424,0.0035131557,0.030967334,0.0005171425,0.004558444,1137.42752,249521,2199447,83284343
never~good,4916,never,good,4203,3160.952154,320.14324,320.14324,0.12761271,0.003891427,16.073408,0.0005260273,0.008049738,0.0020699538,0.032417297,0.0005132027,0.008037206,1042.04785,129653,2030480,83284343
still~low,4917,still,low,3201,3042.697871,8.21028,8.21028,0.022405198,0.0056387205,2.7979755,0.0005204517,0.0001926265,0.010485387,0.0038562454,0.0005185439,0.0001907066,158.30213,830082,305282,83284343
enough~good,4918,enough,good,1508,491.405148,1402.56877,1402.56877,0.5103696,0.0014707632,26.17865,0.0005131786,0.050448548,0.0007426815,0.07481643,0.0005006673,0.05043634,1016.59485,20156,2030480,83284343
less~powerful,4919,less,powerful,6552,6339.120672,7.21653,7.21653,0.014675912,0.007814322,2.6299443,0.000509363,0.0001719678,0.015598106,0.0052129496,0.000506794,0.0001693726,212.87933,1256870,420051,83284343
always~excited,4920,always,excited,3013,2830.420154,11.67607,11.67607,0.027561672,0.005978157,3.3262377,0.0004973083,0.0002878321,0.008170427,0.004713454,0.0004951063,0.0002856229,182.57985,639234,368769,83284343
certainly~more,4921,certainly,more,1797,1296.888568,174.62353,174.62353,0.1440765,0.0031715832,11.797575,0.0004925067,0.0047664847,0.0017478283,0.017105326,0.0004864268,0.0047604726,500.11143,105055,1028133,83284343
n't~unique,4922,n't,unique,2804,2712.021168,3.13779,3.13779,0.01481122,0.004024295,1.7369963,0.0004923366,7.73697e-05,0.014975273,0.0023244747,0.0004912297,7.62491e-05,91.97883,1206294,187242,83284343
incredibly~expensive,4923,incredibly,expensive,2370,2159.267791,20.13935,20.13935,0.040967908,0.0055833412,4.3286924,0.0004781095,0.0005217985,0.0053484505,0.0058398116,0.0004755657,0.0005192559,210.73221,405835,443119,83284343
enormously~important,4924,enormously,important,1717,709.712493,1059.03502,1059.03502,0.40106004,0.001542455,24.309067,0.0004703957,0.03749396,0.0007806508,0.06389075,0.0004579731,0.03748186,1007.28751,26874,2199447,83284343
ever~likely,4925,ever,likely,1959,1481.517372,141.78102,141.78102,0.12342514,0.0033600358,10.787986,0.0004612613,0.0040626903,0.0018686258,0.016644718,0.000455455,0.004056949,477.48263,117695,1048364,83284343
tremendously~important,4926,tremendously,important,1648,675.011212,1034.98518,1034.98518,0.40528777,0.0014813436,23.96786,0.0004543785,0.03807854,0.0007492793,0.064475745,0.0004423788,0.038066853,972.98879,25560,2199447,83284343
incredibly~comfortable,4927,incredibly,comfortable,1649,1513.245103,11.93549,11.93549,0.037779186,0.0046037086,3.3430676,0.000438788,0.0003361456,0.0053100367,0.0040632277,0.0004371519,0.0003345076,135.7549,405835,310544,83284343
incredibly~close,4928,incredibly,close,2537,2329.438671,18.16627,18.16627,0.03756786,0.0057406244,4.1208444,0.0004366981,0.0005139471,0.005307076,0.006251309,0.0004341915,0.0005114427,207.56133,405835,478041,83284343
actually~more,4929,actually,more,2359,1918.168002,95.79491,95.79491,0.09136997,0.0039864304,9.076306,0.0004341287,0.0028423883,0.0022944503,0.015181939,0.0004287694,0.0028370854,440.832,155382,1028133,83284343
rather~expensive,4930,rather,expensive,2227,2037.618602,17.25621,17.25621,0.039097223,0.0053916643,4.0130744,0.0004296688,0.0004967903,0.005025738,0.0058150617,0.0004273827,0.0004945058,189.3814,382971,443119,83284343
also~relevant,4931,also,relevant,1964,1903.254251,1.94804,1.94804,0.013964676,0.0031386062,1.3707086,0.0004255439,5.55383e-05,0.013734842,0.0017717365,0.0004248133,5.47991e-05,60.74575,1108517,142994,83284343
especially~good,4932,especially,good,10036,9235.203482,69.57553,69.57553,0.0372536,0.008331116,7.9935894,0.0004042433,0.0021236888,0.0049426737,0.026494123,0.0003943878,0.0021140296,800.79652,378801,2030480,83284343
never~more,4933,never,more,2009,1600.54727,97.82049,97.82049,0.10038009,0.0034704169,9.1128,0.0004022418,0.003155265,0.0019540272,0.015495206,0.0003972762,0.0031503532,408.45273,129653,1028133,83284343
still~high,4934,still,high,6076,5842.443968,9.37545,9.37545,0.017357443,0.008580285,2.9962788,0.0004012562,0.0002841976,0.010365276,0.0073197586,0.000398432,0.000281365,233.55603,830082,586188,83284343
historically~important,4935,historically,important,2288,1439.548559,437.35362,437.35362,0.20849185,0.0020302073,17.737768,0.0003962205,0.015575254,0.0010402615,0.04197395,0.0003857567,0.01556506,848.45144,54510,2199447,83284343
as~enjoyable,4936,as,enjoyable,4271,4235.5761,0.30961,0.30961,0.003839192,0.0022449414,0.5420403,0.0003729757,9.9936e-06,0.044917706,0.0011512396,0.0003725498,9.5484e-06,35.4239,3709914,95085,83284343
not~funny,4937,not,funny,7609,7558.032078,0.3628,0.3628,0.003115043,0.0033385004,0.5842963,0.0003581597,1.21884e-05,0.053378135,0.0017231364,0.0003575467,1.15422e-05,50.96792,4415785,142549,83284343
as~unique,4938,as,unique,8400,8340.723984,0.44091,0.44091,0.003251316,0.004310836,0.6467544,0.0003172877,1.67226e-05,0.04486173,0.0022642035,0.0003165744,1.59777e-05,59.27602,3709914,187242,83284343
most~painful,4939,most,painful,8145,8117.691018,0.10106,0.10106,0.00163033,0.0021271496,0.3025938,0.0003060578,3.9688e-06,0.0911849,0.0010761266,0.0003057295,3.6081e-06,27.30898,7568812,89324,83284343
so~wide,4940,so,wide,4086,4068.13465,0.08421,0.08421,0.002094746,0.0014101734,0.2794875,0.0003026686,3.345e-06,0.06917451,0.0007123476,0.000302454,3.1146e-06,17.86535,5735964,59068,83284343
too~complex,4941,too,complex,10988,10911.006779,0.56802,0.56802,0.003219254,0.0057636206,0.7345023,0.0003023402,2.26086e-05,0.043015804,0.003088738,0.0003014129,2.16429e-05,76.99322,3557440,255441,83284343
especially~high,4942,especially,high,2838,2666.150594,10.97562,10.97562,0.02753057,0.005881932,3.2258327,0.0002952424,0.0004557395,0.00484145,0.0074920603,0.0002931643,0.0004536667,171.84941,378801,586188,83284343
completely~clear,4943,completely,clear,3784,3641.213458,5.60277,5.60277,0.01699069,0.0068237106,2.3211956,0.0002935396,0.000232114,0.0077334177,0.0061055007,0.000291815,0.0002303867,142.78654,619769,489305,83284343
quite~tough,4944,quite,tough,1770,1731.631888,0.85634,0.85634,0.00977907,0.002948931,0.9119768,0.0002838029,3.64923e-05,0.0130711235,0.0016619375,0.0002833414,3.60257e-05,38.36811,1065022,135413,83284343
highly~popular,4945,highly,popular,7822,7600.350351,6.52745,6.52745,0.012757135,0.00982385,2.5061562,0.0002705077,0.0002924836,0.009451334,0.010226935,0.0002678196,0.0002897976,221.64965,764843,827608,83284343
ridiculously~good,4946,ridiculously,good,1500,987.223092,236.23674,236.23674,0.18760146,0.0014485945,13.239842,0.0002588505,0.0126695065,0.0007387416,0.03704344,0.0002525397,0.012663347,512.77691,40493,2030480,83284343
only~good,4947,only,good,11352,10871.497782,21.57934,21.57934,0.019387383,0.009168158,4.50982,0.0002425582,0.0010833602,0.0055907965,0.025457652,0.0002366446,0.0010775598,480.50222,445917,2030480,83284343
remarkably~good,4948,remarkably,good,2215,1741.518779,121.76701,121.76701,0.10760494,0.0021076049,10.060415,0.000239014,0.0066341087,0.0010908751,0.031008512,0.0002331868,0.006628419,473.48122,71432,2030480,83284343
equally~interesting,4949,equally,interesting,1533,1444.486824,5.36466,5.36466,0.02620626,0.0041560144,2.2606683,0.0001801046,0.0003648132,0.003100797,0.006299905,0.0001790355,0.0003637473,88.51318,243337,494389,83284343
particularly~popular,4950,particularly,popular,5727,5600.809403,2.87016,2.87016,0.00987922,0.00823299,1.6674906,0.0001540067,0.000225417,0.006919943,0.010161029,0.0001524763,0.0002238915,126.1906,563624,827608,83284343
genuinely~good,4951,genuinely,good,1888,1588.484938,54.68501,54.68501,0.07724723,0.0018018405,6.893149,0.0001511957,0.004600561,0.0009298294,0.028977055,0.0001475095,0.004596962,299.51506,65155,2030480,83284343
extremely~impressive,4952,extremely,impressive,2318,2288.577325,0.38204,0.38204,0.005719664,0.00395759,0.6111185,0.000151041,3.04986e-05,0.0118715335,0.0023746034,0.0001506869,3.01411e-05,29.42268,976163,195257,83284343
economically~important,4953,economically,important,1662,1345.057553,71.50035,71.50035,0.094865374,0.0014770845,7.7743645,0.0001480097,0.006226663,0.0007556445,0.032631744,0.000144101,0.006222855,316.94245,50932,2199447,83284343
necessarily~good,4954,necessarily,good,1603,1318.499791,58.97296,58.97296,0.08739516,0.0015379736,7.1058464,0.0001436161,0.00526405,0.0007894685,0.029640725,0.0001401148,0.0052606314,284.50021,54081,2030480,83284343
especially~bad,4955,especially,bad,2596,2522.925072,2.12035,2.12035,0.01262522,0.00556187,1.4342209,0.0001326215,0.0001937926,0.004680024,0.006853203,0.0001317382,0.0001929111,73.07493,378801,554698,83284343
equally~bad,4956,equally,bad,1687,1620.695348,2.70254,2.70254,0.017712671,0.0042278846,1.6143082,0.0001203343,0.0002732792,0.0030412944,0.006932772,0.0001195329,0.0002724808,66.30465,243337,554698,83284343
still~greater,4957,still,greater,1555,1537.634757,0.19772,0.19772,0.00507372,0.003159423,0.4403679,0.0001127692,2.11305e-05,0.010079403,0.0018733089,0.0001125603,2.09199e-05,17.36524,830082,154275,83284343
particularly~close,4958,particularly,close,3288,3235.126446,0.87038,0.87038,0.007195366,0.00631297,0.9220885,0.0001112432,9.44492e-05,0.006878071,0.0058336766,0.0001106046,9.381e-05,52.87355,563624,478041,83284343
as~white,4959,as,white,2836,2829.730996,0.01454,0.01454,0.00107963,0.0015031381,0.1177187,9.8761e-05,1.7686e-06,0.04464384,0.0007644382,9.86856e-05,1.6898e-06,6.269,3709914,63525,83284343
super~hard,4960,super,hard,1642,1610.690163,0.61018,0.61018,0.008567885,0.004426419,0.7726703,7.32265e-05,0.0001006921,0.0038204438,0.0052608647,7.28486e-05,0.0001003147,31.30984,312116,429793,83284343
most~surprising,4961,most,surprising,13636,13625.877536,0.00828,0.00828,0.000369709,0.0035332164,0.0866848,6.76346e-05,1.4711e-06,0.09094668,0.0018016037,6.75128e-05,1.3374e-06,10.12246,7568812,149934,83284343
about~much,4962,about,much,1682,1571.283871,7.80148,7.80148,0.030392604,0.0018178183,2.6995904,6.36661e-05,0.0015046862,0.0009465796,0.022838987,6.23077e-05,0.0015033556,110.71613,73646,1776924,83284343
