key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,t_score,dice,liddell,mutual_information,min_sensitivity,conservative_log_ratio_1t,conservative_log_ratio,conservative_log_ratio_nc,deltaP_min,deltaP_max,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
COM~so_smooth,COMPLEMENT,so_smooth,4350,4509.83979,-119.4633,-0.2955524,-0.034104712,-5.2769643e-05,0.928099,5.4282486e-05,80136344,4687,83284343,4350.0,80131994.0,337.0,3147662.0,80136344,3147999,4687,83279656,80131834.16020541,177.160205406,3147821.839794594,-2.4234848,0.000108559,-0.034104712,-0.015671859,5.4282e-05,-0.5810661,-0.5700721,-0.75078005,-0.034104712,-5.2769643e-05,1.7996936e-06,-159.83979,-0.03674478,67.15534,12.6427765,65.95452979136459,8951.890526587107,68.46166810705097,so,smooth,5735964,60538.0
COM~more_essential,COMPLEMENT,more_essential,4629,4800.42474,-128.91298,-0.29719064,-0.0343626,-5.6594305e-05,0.92784125,5.7764053e-05,80136344,4989,83284343,4629.0,80131715.0,360.0,3147639.0,80136344,3147999,4989,83279354,80131543.57526451,188.575264513,3147810.424735487,-2.5195901,0.000115521,-0.0343626,-0.015792483,5.7764e-05,-0.59952307,-0.5888847,-0.76374835,-0.0343626,-5.6594305e-05,1.9447275e-06,-171.42474000000038,-0.03703278,69.285095,13.092927,68.03675477269621,8951.890526587107,70.63285354564121,more,essential,9320997,84469.0
COM~always_great,COMPLEMENT,always_great,7871,8163.32,-220.3345,-0.29759386,-0.034458954,-9.650677e-05,0.92774636,9.82201e-05,80136344,8484,83284343,7871.0,80128473.0,613.0,3147386.0,80136344,3147999,8484,83275859,80128180.68000484,320.680004836,3147678.319995164,-3.2949102,0.000196419,-0.034458954,-0.015836908,9.822e-05,-0.6917083,-0.68355566,-0.81756216,-0.034458954,-9.650677e-05,3.3255224e-06,-292.3199999999997,-0.037138864,90.35109,17.097368,88.71865643707642,8951.890526587107,92.10863151735563,always,great,639234,379200.0
COM~morally_wrong,COMPLEMENT,morally_wrong,5036,5224.75573,-143.29741,-0.2997401,-0.03476391,-6.231597e-05,0.92744017,6.28429e-05,80136344,5430,83284343,5036.0,80131308.0,394.0,3147605.0,80136344,3147999,5430,83278913,80131119.24427466,205.244274665,3147793.755725335,-2.6598508,0.000125677,-0.03476391,-0.01598027,6.2843e-05,-0.62508774,-0.61491656,-0.78210044,-0.03476391,-6.231597e-05,2.166347e-06,-188.75572999999986,-0.037481282,72.28247,13.73884,70.96477999684069,8951.890526587107,73.68853370776216,morally,wrong,45670,185695.0
COM~very_familiar,COMPLEMENT,very_familiar,20646,21422.46068,-591.18343,-0.3001725,-0.03488449,-0.0002563414,0.9273266,0.0002576359,80136344,22264,83284343,20646.0,80115698.0,1618.0,3146381.0,80136344,3147999,22264,83262079,80114921.53932434,841.539324336,3147157.460675664,-5.4038277,0.000515129,-0.03488449,-0.016033432,0.000257636,-0.81437767,-0.8093592,-0.8918486,-0.03488449,-0.0002563414,8.942338e-06,-776.4606800000001,-0.037608285,146.36414,27.865044,143.68716017793656,8951.890526587107,149.2112596287559,very,familiar,9913432,209917.0
COM~so_perfect,COMPLEMENT,so_perfect,9728,10094.45899,-279.32818,-0.30061057,-0.0349352,-0.00012098308,0.927271,0.00012139311,80136344,10491,83284343,9728.0,80126616.0,763.0,3147236.0,80136344,3147999,10491,83273852,80126249.5410102,396.541010223,3147602.458989776,-3.7154686,0.000242754,-0.0349352,-0.016059486,0.000121393,-0.73249656,-0.72518736,-0.84532946,-0.0349352,-0.00012098308,4.226568e-06,-366.4589899999992,-0.037670538,100.47118,19.143118,98.63062404750362,8951.890526587107,102.42558274181309,so,perfect,5735964,162730.0
COM~more_vital,COMPLEMENT,more_vital,5560,5770.32414,-160.83157,-0.30168924,-0.035074085,-6.943659e-05,0.9271302,6.938176e-05,80136344,5997,83284343,5560.0,80130784.0,437.0,3147562.0,80136344,3147999,5997,83278346,80130573.67585915,226.675859147,3147772.324140853,-2.8206663,0.000138753,-0.035074085,-0.016125418,6.9382e-05,-0.6502795,-0.6406202,-0.79939127,-0.035074085,-6.943659e-05,2.435425e-06,-210.32413999999972,-0.037828084,75.96265,14.502557,74.56540752922899,8951.890526587107,77.44029958619737,more,vital,9320997,54524.0
COM~so_attractive,COMPLEMENT,so_attractive,5003,5198.77628,-153.72578,-0.30915156,-0.036237087,-6.463374e-05,0.92596704,6.24311e-05,80136344,5403,83284343,5003.0,80131341.0,400.0,3147599.0,80136344,3147999,5403,83278940,80131145.22372302,204.223723023,3147794.776276977,-2.7678645,0.000124854,-0.036237087,-0.016670626,6.2431e-05,-0.65886295,-0.6487604,-0.8148174,-0.036237087,-6.463374e-05,2.3421387e-06,-195.77628000000004,-0.039131775,72.10254,13.992007,70.73188814106408,8951.890526587107,73.50510186374821,so,attractive,5735964,166553.0
COM~absolutely_necessary,COMPLEMENT,absolutely_necessary,17365,18049.9434,-541.27521,-0.31062433,-0.036521014,-0.00022612778,0.925689,0.0002166932,80136344,18759,83284343,17365.0,80118979.0,1394.0,3146605.0,80136344,3147999,18759,83265584,80118294.05660193,709.056601923,3147289.943398076,-5.197773,0.000433285,-0.036521014,-0.016801057,0.000216693,-0.83481866,-0.82940704,-0.9183589,-0.036521014,-0.00022612778,8.2584165e-06,-684.9434000000001,-0.039443903,134.35008,26.171423,131.77632564311392,8951.890526587107,136.9634987870856,absolutely,necessary,354167,186387.0
COM~so_confident,COMPLEMENT,so_confident,9315,9682.63662,-290.61893,-0.31083322,-0.036537915,-0.00012137186,0.9256683,0.00011623939,80136344,10063,83284343,9315.0,80127029.0,748.0,3147251.0,80136344,3147999,10063,83274280,80126661.36337678,380.363376787,3147618.636623212,-3.8091435,0.00023245,-0.036537915,-0.016810775,0.000116239,-0.7635624,-0.75617385,-0.8776199,-0.036537915,-0.00012137186,4.434675e-06,-367.6366199999993,-0.039467163,98.40039,19.173853,96.51424765287247,8951.890526587107,100.31450543166726,so,confident,5735964,144567.0
COM~as_beautiful,COMPLEMENT,as_beautiful,13013,13528.55718,-408.79266,-0.31162873,-0.036674555,-0.00017020648,0.9255334,0.00016238575,80136344,14060,83284343,13013.0,80123331.0,1047.0,3146952.0,80136344,3147999,14060,83270283,80122815.44281802,531.44281801,3147467.55718199,-4.5194764,0.000324715,-0.036674555,-0.016874053,0.000162386,-0.8078496,-0.80160433,-0.9042576,-0.036674555,-0.00017020648,6.242247e-06,-515.5571799999998,-0.039618626,116.312325,22.705885,114.07453703609758,8951.890526587107,118.5748708622531,as,beautiful,3709914,317268.0
COM~particularly_interesting,COMPLEMENT,particularly_interesting,11431,11888.96533,-366.28244,-0.31413376,-0.037069704,-0.00015119306,0.9251376,0.00014264439,80136344,12356,83284343,11431.0,80124913.0,925.0,3147074.0,80136344,3147999,12356,83271987,80124455.03466994,467.034669938,3147531.965330062,-4.283418,0.000285245,-0.037069704,-0.017059837,0.000142644,-0.80158633,-0.7949405,-0.9041791,-0.037069704,-0.00015119306,5.6046824e-06,-457.9653300000009,-0.040063452,109.03653,21.400124,106.91585476438937,8951.890526587107,111.15754585272202,particularly,interesting,563624,494389.0
COM~very_visible,COMPLEMENT,very_visible,5313,5526.88709,-171.69236,-0.31542566,-0.03723918,-7.061286e-05,0.9249652,6.629951e-05,80136344,5744,83284343,5313.0,80131031.0,431.0,3147568.0,80136344,3147999,5744,83278599,80130817.11291228,217.112912279,3147781.88708772,-2.9343686,0.00013259,-0.03723918,-0.017140776,6.63e-05,-0.69304955,-0.6833118,-0.8433714,-0.03723918,-7.061286e-05,2.629565e-06,-213.88709000000017,-0.04025731,74.34303,14.624879,72.89032857656768,8951.890526587107,75.78918128598566,very,visible,9913432,137006.0
COM~too_deep,COMPLEMENT,too_deep,10092,10499.54594,-327.96524,-0.31593314,-0.037353314,-0.00013454756,0.9248534,0.00012593537,80136344,10912,83284343,10092.0,80126252.0,820.0,3147179.0,80136344,3147999,10912,83273431,80125844.4540562,412.454056196,3147586.545943804,-4.056841,0.000251836,-0.037353314,-0.017193276,0.000125935,-0.79248714,-0.7854274,-0.90146905,-0.037353314,-0.00013454756,5.0257972e-06,-407.54594,-0.04038307,102.46729,20.187767,100.45894683899488,8951.890526587107,104.46051885760477,too,deep,3557440,82313.0
COM~more_precious,COMPLEMENT,more_precious,5849,6085.92633,-191.10263,-0.316773,-0.037461553,-7.8219055e-05,0.92474306,7.298811e-05,80136344,6325,83284343,5849.0,80130495.0,476.0,3147523.0,80136344,3147999,6325,83278018,80130258.07367168,239.073671686,3147759.926328314,-3.0979366,0.000145965,-0.037461553,-0.01724507,7.2988e-05,-0.7147285,-0.70546144,-0.8577846,-0.037461553,-7.8219055e-05,2.9302073e-06,-236.92633000000023,-0.040507153,78.012344,15.392411,76.47875521999558,8951.890526587107,79.52986860293433,more,precious,9320997,41075.0
COM~so_old,COMPLEMENT,so_old,7606,7915.07193,-249.91249,-0.3173961,-0.037576277,-0.00010203727,0.9246292,9.491324e-05,80136344,8226,83284343,7606.0,80128738.0,620.0,3147379.0,80136344,3147999,8226,83276117,80128428.92806692,310.928066924,3147688.071933076,-3.5438995,0.000189807,-0.037576277,-0.017298546,9.4913e-05,-0.75867736,-0.7505572,-0.8840294,-0.037576277,-0.00010203727,3.834181e-06,-309.07193000000007,-0.04063528,88.96669,17.580442,87.21238444166057,8951.890526587107,90.69729874698585,so,old,5735964,136507.0
COM~too_big,COMPLEMENT,too_big,78856,82072.92617,-2612.17432,-0.3184063,-0.037753075,-0.0010620387,0.92448735,0.000984023,80136344,85297,83284343,78856.0,80057488.0,6441.0,3141558.0,80136344,3147999,85297,83199046,80054271.07382986,3224.073829855,3144774.926170144,-11.455755,0.001965953,-0.037753075,-0.017365174,0.000984023,-0.9647977,-0.9622804,-1.0036572,-0.037753075,-0.0010620387,4.009523e-05,-3216.926170000006,-0.040794946,286.48373,56.717953,280.8131051072937,8951.890526587107,292.056501382866,too,big,3557440,356874.0
COM~very_reliable,COMPLEMENT,very_reliable,7184,7480.15672,-242.14859,-0.32066068,-0.038099352,-9.777343e-05,0.924106,8.964721e-05,80136344,7774,83284343,7184.0,80129160.0,590.0,3147409.0,80136344,3147999,7774,83276569,80128863.84327647,293.843276473,3147705.156723527,-3.494125,0.000179277,-0.038099352,-0.017544374,8.9647e-05,-0.761994,-0.75366753,-0.8905304,-0.038099352,-9.777343e-05,3.7251045e-06,-296.15671999999995,-0.041224487,86.4879,17.209204,84.75848040166836,8951.890526587107,88.17028978062848,very,reliable,9913432,103318.0
COM~so_heavy,COMPLEMENT,so_heavy,6446,6712.31969,-218.12116,-0.32119447,-0.03817976,-8.792301e-05,0.92402524,8.043791e-05,80136344,6976,83284343,6446.0,80129898.0,530.0,3147469.0,80136344,3147999,6976,83277367,80129631.68030572,263.680305721,3147735.319694279,-3.3170967,0.000160862,-0.03817976,-0.017582333,8.0438e-05,-0.7470041,-0.7382185,-0.88262826,-0.03817976,-8.792301e-05,3.3568792e-06,-266.31969000000026,-0.041315496,81.92875,16.319304,80.2869852466762,8951.890526587107,83.5224520712844,so,heavy,5735964,88808.0
COM~more_helpful,COMPLEMENT,more_helpful,10632,11076.86702,-367.95767,-0.32395265,-0.03864911,-0.00014686877,0.923558,0.00013267389,80136344,11512,83284343,10632.0,80125712.0,880.0,3147119.0,80136344,3147999,11512,83272831,80125267.13298157,435.132981574,3147563.867018426,-4.314423,0.00026531,-0.03864911,-0.017801974,0.000132674,-0.8278768,-0.82105726,-0.93315065,-0.03864911,-0.00014686877,5.676347e-06,-444.8670199999997,-0.04184227,105.2467,21.091871,103.11159003720194,8951.890526587107,107.29398864801327,more,helpful,9320997,204376.0
COM~very_optimistic,COMPLEMENT,very_optimistic,7803,8134.45394,-277.33529,-0.32746738,-0.03921074,-0.00010942648,0.92299503,9.737155e-05,80136344,8454,83284343,7803.0,80128541.0,651.0,3147348.0,80136344,3147999,8454,83275889,80128209.54605857,319.546058567,3147679.453941433,-3.7522554,0.000194723,-0.03921074,-0.018066797,9.7372e-05,-0.7990195,-0.7910881,-0.9214583,-0.03921074,-0.00010942648,4.290693e-06,-331.45394000000033,-0.042477757,90.19121,18.205877,88.33459118601274,8951.890526587107,91.94563611178074,very,optimistic,9913432,81289.0
COM~too_strong,COMPLEMENT,too_strong,21440,22365.41843,-784.06277,-0.3310496,-0.039824333,-0.00030551842,0.92238855,0.00026754403,80136344,23244,83284343,21440.0,80114904.0,1804.0,3146195.0,80136344,3147999,23244,83261099,80113978.58156912,878.581569119,3147120.41843088,-6.320126,0.000534933,-0.039824333,-0.018352248,0.000267544,-0.926104,-0.9213387,-0.9996667,-0.039824333,-0.00030551842,1.2167067e-05,-925.4184300000015,-0.043163173,149.55072,30.42069,146.424041741785,8951.890526587107,152.4598307751914,too,strong,3557440,379074.0
COM~as_fresh,COMPLEMENT,as_fresh,6418,6697.88667,-238.94821,-0.333601,-0.040211186,-9.240202e-05,0.921994,8.00885e-05,80136344,6961,83284343,6418.0,80129926.0,543.0,3147456.0,80136344,3147999,6961,83277382,80129646.1133326,263.113332586,3147735.886667414,-3.4936738,0.000160163,-0.040211186,-0.018538082,8.0089e-05,-0.7917353,-0.783046,-0.92587346,-0.040211186,-9.240202e-05,3.7155949e-06,-279.88666999999987,-0.04360964,81.840614,16.729815,80.11242100947892,8951.890526587107,83.43260753446461,as,fresh,3709914,57485.0
COM~so_expensive,COMPLEMENT,so_expensive,9507,9925.11147,-359.28221,-0.33546853,-0.04053934,-0.00013803567,0.92166746,0.00011863531,80136344,10315,83284343,9507.0,80126837.0,808.0,3147191.0,80136344,3147999,10315,83274028,80126418.88852544,389.888525446,3147609.111474554,-4.2881536,0.00023724,-0.040539335,-0.0186919,0.000118635,-0.8550285,-0.84790426,-0.96500653,-0.04053934,-0.00013803567,5.5958744e-06,-418.1114699999998,-0.043979328,99.624855,20.447775,97.50384607798813,8951.890526587107,101.56278846112882,so,expensive,5735964,443119.0
COM~particularly_high,COMPLEMENT,particularly_high,6000,6263.93366,-226.82196,-0.33564103,-0.040545974,-8.713528e-05,0.921659,7.48724e-05,80136344,6510,83284343,6000.0,80130344.0,510.0,3147489.0,80136344,3147999,6510,83277833,80130080.06634034,246.066340344,3147752.933659656,-3.407369,0.000149733,-0.040545974,-0.018695898,7.4872e-05,-0.7883458,-0.7793781,-0.9267816,-0.040545974,-8.713528e-05,3.532985e-06,-263.9336599999997,-0.043988943,79.14502,16.246035,77.45966692414834,8951.890526587107,80.68457101577724,particularly,high,563624,586188.0
COM~so_extreme,COMPLEMENT,so_extreme,4319,4509.83979,-164.56143,-0.33682626,-0.040719125,-6.300401e-05,0.92148495,5.3895645e-05,80136344,4687,83284343,4319.0,80132025.0,368.0,3147631.0,80136344,3147999,4687,83279656,80131834.16020541,177.160205406,3147821.839794594,-2.903871,0.000107785,-0.040719125,-0.01877791,5.3896e-05,-0.7341382,-0.7235799,-0.89712775,-0.040719125,-6.300401e-05,2.565468e-06,-190.83979,-0.044186104,67.15534,13.814478,65.71909920259102,8951.890526587107,68.46166810705097,so,extreme,5735964,64218.0
COM~always_present,COMPLEMENT,always_present,6129,6401.52852,-236.13979,-0.3381544,-0.040966526,-8.99728e-05,0.92123854,7.648215e-05,80136344,6653,83284343,6129.0,80130215.0,524.0,3147475.0,80136344,3147999,6653,83277690,80129942.47148423,251.471484226,3147747.528515774,-3.481105,0.000152952,-0.040966526,-0.018894063,7.6482e-05,-0.8010275,-0.7921784,-0.93763226,-0.040966526,-8.99728e-05,3.6858726e-06,-272.52851999999984,-0.044465415,80.00955,16.508438,78.28793010419933,8951.890526587107,81.5659242576212,always,present,639234,125577.0
COM~so_funny,COMPLEMENT,so_funny,14485,15129.66096,-559.04586,-0.33820036,-0.04100628,-0.0002128289,0.92120326,0.00018075445,80136344,15724,83284343,14485.0,80121859.0,1239.0,3146760.0,80136344,3147999,15724,83268619,80121214.33903772,594.339037723,3147404.660962277,-5.356389,0.000361438,-0.04100628,-0.018910697,0.000180754,-0.9139617,-0.9082075,-1.0027912,-0.04100628,-0.0002128289,8.727321e-06,-644.6609599999992,-0.044505417,123.002686,25.390175,120.3536455617361,8951.890526587107,125.39537471533788,so,funny,5735964,142549.0
COM~very_practical,COMPLEMENT,very_practical,10096,10546.69383,-391.71434,-0.33895573,-0.04112336,-0.00014879245,0.92108387,0.00012598529,80136344,10961,83284343,10096.0,80126248.0,865.0,3147134.0,80136344,3147999,10961,83273382,80125797.30616844,414.306168436,3147584.693831564,-4.4854593,0.000251936,-0.04112336,-0.018966997,0.000125985,-0.8752321,-0.8683444,-0.98155755,-0.04112336,-0.00014879245,6.1188452e-06,-450.69383000000016,-0.04464083,102.6971,21.229551,100.47885349664377,8951.890526587107,104.69479452198185,very,practical,9913432,67016.0
COM~particularly_difficult,COMPLEMENT,particularly_difficult,9723,10162.77532,-386.05196,-0.342056,-0.041642785,-0.00014518779,0.9205643,0.00012133072,80136344,10562,83284343,9723.0,80126621.0,839.0,3147160.0,80136344,3147999,10562,83273781,80126181.22468306,399.22468306,3147599.77531694,-4.4599576,0.000242629,-0.041642785,-0.019212037,0.000121331,-0.8815999,-0.8746043,-0.9895912,-0.041642785,-0.00014518779,6.046024e-06,-439.77532000000065,-0.045230415,100.81059,20.970821,98.60527369263775,8951.890526587107,102.77159140540736,particularly,difficult,563624,832988.0
COM~too_tall,COMPLEMENT,too_tall,4039,4222.14146,-161.05739,-0.3429407,-0.041739088,-6.0462477e-05,0.92046493,5.0401602e-05,80136344,4388,83284343,4039.0,80132305.0,349.0,3147650.0,80136344,3147999,4388,83279955,80132121.85854092,165.858540926,3147833.141459074,-2.8817065,0.000100798,-0.041739088,-0.019258928,5.0402e-05,-0.74385524,-0.73300725,-0.91131586,-0.041739088,-6.0462477e-05,2.5236484e-06,-183.14145999999982,-0.04534327,64.978004,13.532977,63.55312738174259,8951.890526587107,66.24198064671678,too,tall,3557440,34420.0
COM~completely_honest,COMPLEMENT,completely_honest,6135,6417.88595,-251.96298,-0.34674495,-0.042415082,-9.3392206e-05,0.9197901,7.655702e-05,80136344,6670,83284343,6135.0,80130209.0,535.0,3147464.0,80136344,3147999,6670,83277673,80129926.11405379,252.114053778,3147746.885946222,-3.6116369,0.000153101,-0.042415082,-0.019577429,7.6557e-05,-0.83265465,-0.8238901,-0.967954,-0.042415082,-9.3392206e-05,3.9612382e-06,-282.88594999999987,-0.04611018,80.11171,16.819214,78.32624081366346,8951.890526587107,81.67006795638167,completely,honest,619769,75668.0
COM~very_tall,COMPLEMENT,very_tall,6406,6701.73547,-263.6475,-0.34701654,-0.042463776,-9.763436e-05,0.9197416,7.993876e-05,80136344,6965,83284343,6406.0,80129938.0,559.0,3147440.0,80136344,3147999,6965,83277378,80129642.26452543,263.264525422,3147735.735474578,-3.6949618,0.000159864,-0.042463776,-0.019600347,7.9939e-05,-0.84049445,-0.8319199,-0.97286046,-0.042463776,-9.763436e-05,4.1459234e-06,-295.7354699999996,-0.046165388,81.86413,17.19696,80.03749121505496,8951.890526587107,83.45657553482529,very,tall,9913432,34420.0
COM~directly_responsible,COMPLEMENT,directly_responsible,7122,7451.29067,-293.90332,-0.347349,-0.04252599,-0.0001087123,0.91967976,8.887353e-05,80136344,7744,83284343,7122.0,80129222.0,622.0,3147377.0,80136344,3147999,7744,83276599,80128892.7093302,292.709330204,3147706.290669796,-3.9019208,0.00017773,-0.04252599,-0.019629536,8.8874e-05,-0.8578629,-0.849734,-0.98334956,-0.04252599,-0.0001087123,4.6230984e-06,-329.2906700000003,-0.046235703,86.32086,18.146368,84.39194274336857,8951.890526587107,88.0,directly,responsible,52841,208927.0
COM~very_productive,COMPLEMENT,very_productive,8525,8920.5728,-354.02685,-0.34816155,-0.04267251,-0.00013059474,0.919534,0.00010638119,80136344,9271,83284343,8525.0,80127819.0,746.0,3147253.0,80136344,3147999,9271,83275072,80127423.4271953,350.427195289,3147648.572804711,-4.2842937,0.000212738,-0.04267251,-0.019698353,0.000106381,-0.886303,-0.87887996,-1.0008938,-0.04267251,-0.00013059474,5.5728055e-06,-395.5727999999999,-0.0464015,94.448784,19.889011,92.33092656309694,8951.890526587107,96.28603221651622,very,productive,9913432,115494.0
COM~overly_optimistic,COMPLEMENT,overly_optimistic,4724,4944.755,-198.61294,-0.3500417,-0.04295945,-7.288024e-05,0.919245,5.8949532e-05,80136344,5139,83284343,4724.0,80131620.0,415.0,3147584.0,80136344,3147999,5139,83279204,80131399.24499586,194.244995857,3147804.755004143,-3.2118526,0.000117892,-0.04295945,-0.01983489,5.895e-05,-0.80012876,-0.79017425,-0.95379734,-0.04295945,-7.288024e-05,3.1308953e-06,-220.7550000000001,-0.046730526,70.318954,14.857826,68.73136110975832,8951.890526587107,71.68681887209112,overly,optimistic,117587,81289.0
COM~so_clean,COMPLEMENT,so_clean,4047,4236.57449,-170.86786,-0.35069475,-0.04305803,-6.258628e-05,0.91914606,5.050143e-05,80136344,4403,83284343,4047.0,80132297.0,356.0,3147643.0,80136344,3147999,4403,83279940,80132107.42551406,166.425514061,3147832.574485939,-2.9799795,0.000100997,-0.04305803,-0.019881641,5.0501e-05,-0.7732586,-0.7625102,-0.9391835,-0.04305803,-6.258628e-05,2.694842e-06,-189.57448999999997,-0.046843216,65.088974,13.768605,63.61603571427569,8951.890526587107,66.35510530471637,so,clean,5735964,82452.0
