key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,mutual_information,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexpected_f,unexpected_ratio,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total,first_char
COM~so_small,COMPLEMENT,so_small,24780,24508.33808,75.168854,0.1255186,0.010604758,8.941258e-05,0.96698666,0.00035571386,69662736,25626,72839589,24780.0,69637956.0,846.0,3176007.0,69662740.0,3176853.0,25626.0,72813963.0,69638227.66192116,1117.661921157,3175735.338078844,1.7257509,0.000711166,0.004787439,8.941258e-05,0.010604758,0.010604758,0.005347085,271.66191999999864,0.010962951,0.13479128,0.122206286,0.14039533,0.15388402,0.2770972,0.17784496,157.4166446091391,8346.420550152023,160.08122938058665,so,small,5206528.0,367563.0,s
COM~less_impressive,COMPLEMENT,less_impressive,4099,4054.11867,12.398273,0.12405764,0.010588332,1.4771872e-05,0.96697336,5.884064e-05,69662736,4239,72839589,4099.0,69658637.0,140.0,3176713.0,69662740.0,3176853.0,4239.0,72835350.0,69658681.88132693,184.881326925,3176668.118673075,0.70101404,0.000117674,0.004781461,1.4771872e-05,0.010588332,0.010588332,0.005301552,44.88133000000016,0.010949336,0.0,0.0,0.0,0.0,0.07536572,0.0,64.02343321003646,8346.420550152023,65.10760324263211,less,impressive,1170138.0,178051.0,l
COM~too_timid,COMPLEMENT,too_timid,2018,1995.9768,6.061576,0.12204376,0.0105528645,7.248534e-06,0.9669382,2.8968141e-05,69662736,2087,72839589,2018.0,69660718.0,69.0,3176784.0,69662740.0,3176853.0,2087.0,72837502.0,69660740.02319634,91.023196342,3176761.976803658,0.49025244,5.7935e-05,0.004765672,7.248534e-06,0.0105528645,0.0105528645,0.0052800565,22.023200000000088,0.0109133795,0.0,0.0,0.0,0.0,0.0,0.0,44.9221548904324,8346.420550152023,45.68369512200168,too,timid,3021077.0,6792.0,t
COM~only_logical,COMPLEMENT,only_logical,2210,2186.29754,6.399681,0.11982913,0.010368854,7.801232e-06,0.96675414,3.1724278e-05,69662736,2286,72839589,2210.0,69660526.0,76.0,3176777.0,69662740.0,3176853.0,2286.0,72837303.0,69660549.70245656,99.702456558,3176753.297543442,0.5041935,6.3446e-05,0.004683007,7.801232e-06,0.010368854,0.010368854,0.0051883277,23.702459999999974,0.010725095,0.0,0.0,0.0,0.0,0.0,0.0,47.01063709417264,8346.420550152023,47.81213235152768,only,logical,435592.0,21949.0,o
COM~very_sturdy,COMPLEMENT,very_sturdy,3253,3218.23764,9.348526,0.12019991,0.010331047,1.14414e-05,0.9667162,4.6696416e-05,69662736,3365,72839589,3253.0,69659483.0,112.0,3176741.0,69662740.0,3176853.0,3365.0,72836224.0,69659517.76236497,146.762364969,3176706.237635032,0.609491,9.3388e-05,0.004665954,1.14414e-05,0.010331047,0.010331047,0.005171244,34.76236000000017,0.010686247,0.0,0.0,0.0,0.0,0.024279118,0.0,57.0350769263968,8346.420550152023,58.008620049092706,very,sturdy,9254924.0,11034.0,v
COM~just_lucky,COMPLEMENT,just_lucky,2757,2727.61181,7.881406,0.119513005,0.010304819,9.672588e-06,0.96669006,3.9576396e-05,69662736,2852,72839589,2757.0,69659979.0,95.0,3176758.0,69662740.0,3176853.0,2852.0,72836737.0,69660008.38819164,124.388191647,3176728.611808353,0.55969894,7.915e-05,0.004654204,9.672588e-06,0.010304819,0.010304819,0.0051572453,29.388190000000122,0.010659481,0.0,0.0,0.0,0.0,0.0,0.0,52.507142371300304,8346.420550152023,53.40411969127476,just,lucky,603929.0,87278.0,j
COM~as_valid,COMPLEMENT,as_valid,3328,3292.83571,9.339674,0.11866826,0.010213752,1.1573685e-05,0.96659887,4.777303e-05,69662736,3443,72839589,3328.0,69659408.0,115.0,3176738.0,69662740.0,3176853.0,3443.0,72836146.0,69659443.16428606,150.164286059,3176702.835713941,0.60955113,9.5541e-05,0.004613254,1.1573685e-05,0.010213752,0.010213752,0.005112663,35.164290000000165,0.010566193,0.0,0.0,0.0,0.0,0.023899985,0.0,57.688820407423826,8346.420550152023,58.677082408722406,as,valid,3270915.0,33999.0,a
NEG~more_important,NEGATED,more_important,14927,12114.96207,639.818092,0.09568486,0.0101520335,0.0009264198,0.053683817,0.0047034025,3173660,278054,72839589,14927.0,3158733.0,263127.0,69402802.0,3173660.0,69665929.0,278054.0,72561535.0,3161545.037933973,265939.037933973,69399989.96206602,23.016268,0.008649036,0.09065048,0.0009264198,0.0101520335,0.0101520335,0.005539227,2812.0379300000004,0.18838601,0.24598514,0.24271077,0.24743956,0.25093123,0.28224066,0.25710216,122.17610240959563,1781.4769153710638,527.3082589908867,more,important,8757314.0,2016665.0,m
COM~very_great,COMPLEMENT,very_great,11303,11185.88629,30.446127,0.1172816,0.01001475,3.8545844e-05,0.9663988,0.00016225317,69662736,11696,72839589,11303.0,69651433.0,393.0,3176460.0,69662740.0,3176853.0,11696.0,72827893.0,69651550.113706,510.113705996,3176342.886294004,1.1015669,0.000324452,0.004523327,3.8545844e-05,0.01001475,0.01001475,0.005026648,117.11370999999963,0.010361294,0.0,0.0,0.0,0.008543609,0.18574174,0.042837515,106.31556800393817,8346.420550152023,108.1480466767662,very,great,9254924.0,309258.0,v
COM~especially_interesting,COMPLEMENT,especially_interesting,4451,4405.1122,11.863011,0.1157792,0.009963244,1.5103135e-05,0.96634823,6.389356e-05,69662736,4606,72839589,4451.0,69658285.0,155.0,3176698.0,69662740.0,3176853.0,4606.0,72834983.0,69658330.8878018,200.887801797,3176652.112198203,0.68780994,0.000127779,0.00450062,1.5103135e-05,0.009963244,0.009963244,0.0049891737,45.887800000000425,0.010309548,0.0,0.0,0.0,0.0,0.06390705,0.0,66.71581521648372,8346.420550152023,67.86751800382861,especially,interesting,363061.0,453995.0,e
COM~as_wrong,COMPLEMENT,as_wrong,2527,2500.94841,6.734558,0.11474828,0.009962723,8.574405e-06,0.966348,3.6274774e-05,69662736,2615,72839589,2527.0,69660209.0,88.0,3176765.0,69662740.0,3176853.0,2615.0,72836974.0,69660235.05158526,114.051585258,3176738.948414742,0.51824075,7.2547e-05,0.004500508,8.574405e-06,0.009962723,0.009962723,0.0049856487,26.051590000000033,0.010309296,0.0,0.0,0.0,0.0,0.0,0.0,50.269274910227224,8346.420550152023,51.137070702182385,as,wrong,3270915.0,149064.0,a
COM~too_low,COMPLEMENT,too_low,26171,25901.79194,69.445288,0.11663089,0.009943809,8.860493e-05,0.96632576,0.00037568147,69662736,27083,72839589,26171.0,69636565.0,912.0,3175941.0,69662740.0,3176853.0,27083.0,72812506.0,69636834.20806254,1181.208062541,3175671.791937459,1.6640942,0.000751071,0.004490507,8.860493e-05,0.009943809,0.009943809,0.005016207,269.20806000000084,0.010286503,0.11526425,0.10311034,0.12067592,0.13370062,0.25260982,0.15683383,161.7745344607735,8346.420550152023,164.5691344086126,too,low,3021077.0,279519.0,t
COM~so_mad,COMPLEMENT,so_mad,5165,5111.88118,13.695724,0.11563941,0.009938769,1.7483095e-05,0.9663237,7.414294e-05,69662736,5345,72839589,5165.0,69657571.0,180.0,3176673.0,69662740.0,3176853.0,5345.0,72834244.0,69657624.11882341,233.118823405,3176619.881176594,0.73911715,0.000148275,0.004489576,1.7483095e-05,0.009938769,0.009938769,0.004978126,53.11881999999969,0.010284379,0.0,0.0,0.0,0.0,0.085841365,0.0,71.8679344353238,8346.420550152023,73.10950690573696,so,mad,5206528.0,22227.0,s
NEG~very_big,NEGATED,very_big,2450,1996.88128,100.587379,0.09347499,0.0098929545,0.00014927897,0.053457268,0.00077197934,3173660,45831,72839589,2450.0,3171210.0,43381.0,69622548.0,3173660.0,69665929.0,45831.0,72793758.0,3171663.118723528,43834.118723528,69622094.88127647,9.154381,0.00152198,0.08881384,0.00014927897,0.0098929545,0.0098929545,0.0050211167,453.11871999999994,0.18494642,0.13404106,0.1257787,0.1377084,0.14650586,0.22496916,0.16203061,49.49747468305833,1781.4769153710638,214.08176008245073,very,big,9254924.0,302567.0,v
COM~so_weak,COMPLEMENT,so_weak,6720,6651.66204,17.403995,0.1144171,0.00982667,2.2492197e-05,0.9662114,9.646477e-05,69662736,6955,72839589,6720.0,69656016.0,235.0,3176618.0,69662740.0,3176853.0,6955.0,72832634.0,69656084.33796385,303.337963851,3176549.662036149,0.8336378,0.00019291,0.004439098,2.2492197e-05,0.00982667,0.00982667,0.004924581,68.33795999999984,0.010169339,0.0,0.0,0.0,0.0,0.118009605,0.0,81.97560612767678,8346.420550152023,83.3966426182733,so,weak,5206528.0,74957.0,s
COM~easily_able,COMPLEMENT,easily_able,3191,3158.94173,8.05607,0.11184356,0.009706245,1.0551397e-05,0.96609145,4.5806413e-05,69662736,3303,72839589,3191.0,69659545.0,112.0,3176741.0,69662740.0,3176853.0,3303.0,72836286.0,69659577.05827385,144.058273846,3176708.941726154,0.5675142,9.1608e-05,0.00438519,1.0551397e-05,0.009706245,0.009706245,0.0048583983,32.05826999999999,0.010046465,0.0,0.0,0.0,0.0,0.0,0.0,56.4889369699944,8346.420550152023,57.47173218200405,easily,able,122423.0,223196.0,e
COM~too_scared,COMPLEMENT,too_scared,8071,7990.60191,20.017653,0.11188013,0.009623855,2.6461566e-05,0.96600837,0.00011585821,69662736,8355,72839589,8071.0,69654665.0,284.0,3176569.0,69662740.0,3176853.0,8355.0,72831234.0,69654745.39808598,364.398085978,3176488.601914022,0.8949155,0.000231689,0.004347852,2.6461566e-05,0.009623855,0.009623855,0.0048251585,80.39808999999968,0.009961355,0.0,0.0,0.0,0.0,0.1326635,0.0,89.83874442577657,8346.420550152023,91.40568910084318,too,scared,3021077.0,39373.0,t
NEG~very_common,NEGATED,very_common,2274,1867.12822,86.95103,0.09009747,0.009500182,0.00013404303,0.05306513,0.00071652286,3173660,42853,72839589,2274.0,3171386.0,40579.0,69625350.0,3173660.0,69665929.0,42853.0,72796736.0,3171792.871782404,40985.871782404,69624943.1282176,8.532226,0.001413954,0.08561632,0.00013404303,0.009500182,0.009500182,0.0048171123,406.87177999999994,0.17892338,0.116038054,0.10745124,0.119849235,0.12899128,0.21049906,0.14512251,47.686476070265456,1781.4769153710638,207.00966161027364,very,common,9254924.0,514723.0,v
COM~completely_transparent,COMPLEMENT,completely_transparent,2377,2353.66503,5.717575,0.10826381,0.009482226,7.680281e-06,0.9658675,3.4121542e-05,69662736,2461,72839589,2377.0,69660359.0,84.0,3176769.0,69662740.0,3176853.0,2461.0,72837128.0,69660382.33497183,107.334971824,3176745.665028176,0.47862205,6.8241e-05,0.004284527,7.680281e-06,0.009482226,0.009482226,0.0047449535,23.334969999999885,0.009816984,0.0,0.0,0.0,0.0,0.0,0.0,48.75448697299562,8346.420550152023,49.60846701924985,completely,transparent,586896.0,40747.0,c
COM~more_central,COMPLEMENT,more_central,4242,4200.44567,10.158113,0.10908795,0.009461938,1.367685e-05,0.965847,6.0893388e-05,69662736,4392,72839589,4242.0,69658494.0,150.0,3176703.0,69662740.0,3176853.0,4392.0,72835197.0,69658535.55432598,191.554325986,3176661.445674014,0.63801503,0.000121779,0.004275292,1.367685e-05,0.009461938,0.009461938,0.0047378074,41.554329999999936,0.009795928,0.0,0.0,0.0,0.0,0.036456656,0.0,65.13063795173512,8346.420550152023,66.27216610312357,more,central,8757314.0,19919.0,m
COM~too_quiet,COMPLEMENT,too_quiet,2571,2545.89854,6.113706,0.10776568,0.009429894,8.261689e-06,0.9658152,3.690639e-05,69662736,2662,72839589,2571.0,69660165.0,91.0,3176762.0,69662740.0,3176853.0,2662.0,72836927.0,69660190.10146078,116.101460787,3176736.898539214,0.49504873,7.381e-05,0.004260985,8.261689e-06,0.009429894,0.009429894,0.004719078,25.10145999999986,0.009763306,0.0,0.0,0.0,0.0,0.0,0.0,50.70502933634887,8346.420550152023,51.59457335805772,too,quiet,3021077.0,74142.0,t
COM~very_dramatic,COMPLEMENT,very_dramatic,4180,4139.23699,9.915794,0.10850426,0.009418999,1.3416401e-05,0.96580404,6.0003385e-05,69662736,4328,72839589,4180.0,69658556.0,148.0,3176705.0,69662740.0,3176853.0,4328.0,72835261.0,69658596.76300612,188.763006117,3176664.236993882,0.6304898,0.000119999,0.004255989,1.3416401e-05,0.009418999,0.009418999,0.0047162077,40.76300999999967,0.009751916,0.0,0.0,0.0,0.0,0.032387752,0.0,64.65291950097846,8346.420550152023,65.7875368135941,very,dramatic,9254924.0,64902.0,v
COM~so_confusing,COMPLEMENT,so_confusing,2306,2283.84888,5.300273,0.105499335,0.009276318,7.2906387e-06,0.96566164,3.3102348e-05,69662736,2388,72839589,2306.0,69660430.0,82.0,3176771.0,69662740.0,3176853.0,2388.0,72837201.0,69660452.1511226,104.151122599,3176748.848877401,0.46128157,6.6202e-05,0.00419194,7.2906387e-06,0.009276318,0.009276318,0.004641805,22.15111999999999,0.009605863,0.0,0.0,0.0,0.0,0.0,0.0,48.02082881417188,8346.420550152023,48.86716689148246,so,confusing,5206528.0,37288.0,s
COM~so_important,COMPLEMENT,so_important,94684,93778.39266,215.93946,0.10758199,0.009248158,0.00029806417,0.96562135,0.0013591772,69662736,98055,72839589,94684.0,69568052.0,3371.0,3173482.0,69662740.0,3176853.0,98055.0,72741534.0,69568957.60733938,4276.607339382,3172576.392660618,2.943077,0.002714533,0.004173812,0.00029806417,0.009248158,0.009248158,0.004773111,905.6073400000023,0.009564524,0.21342738,0.20691742,0.21632339,0.22328684,0.28642896,0.23563161,307.7076534634782,8346.420550152023,313.1373500558501,so,important,5206528.0,2016665.0,s
COM~much_alike,COMPLEMENT,much_alike,2072,2052.40356,4.61029,0.10333773,0.009131883,6.449813e-06,0.9655172,2.9743305e-05,69662736,2146,72839589,2072.0,69660664.0,74.0,3176779.0,69662740.0,3176853.0,2146.0,72837443.0,69660683.59644434,93.596444346,3176759.403555654,0.43050918,5.9485e-05,0.004126993,6.449813e-06,0.009131883,0.009131883,0.004569167,19.596439999999802,0.009457741,0.0,0.0,0.0,0.0,0.0,0.0,45.51922670696417,8346.420550152023,46.32493928760188,much,alike,1769908.0,11375.0,m
COM~so_desperate,COMPLEMENT,so_desperate,7992,7916.96022,17.516527,0.104565404,0.009065995,2.4697976e-05,0.9654506,0.00011472418,69662736,8278,72839589,7992.0,69654744.0,286.0,3176567.0,69662740.0,3176853.0,8278.0,72831311.0,69654819.03977926,361.039779261,3176491.960220739,0.83939004,0.000229421,0.004097012,2.4697976e-05,0.009065995,0.009065995,0.0045453464,75.03978000000006,0.009389362,0.0,0.0,0.0,0.0,0.1091074,0.0,89.39798655450804,8346.420550152023,90.98351499035417,so,desperate,5206528.0,31231.0,s
COM~too_cute,COMPLEMENT,too_cute,5302,5252.46986,11.497718,0.10358944,0.009019277,1.6301943e-05,0.9654042,7.610956e-05,69662736,5492,72839589,5302.0,69657434.0,190.0,3176663.0,69662740.0,3176853.0,5492.0,72834097.0,69657483.53013623,239.530136229,3176613.469863772,0.6802204,0.000152207,0.004076154,1.6301943e-05,0.009019277,0.009019277,0.0045177895,49.53013999999985,0.009341784,0.0,0.0,0.0,0.0,0.0533786,0.0,72.81483365359011,8346.420550152023,74.10802925459562,too,cute,3021077.0,79396.0,t
COM~quite_familiar,COMPLEMENT,quite_familiar,3962,3925.00661,8.582606,0.10315636,0.009014491,1.21757e-05,0.9653996,5.687402e-05,69662736,4104,72839589,3962.0,69658774.0,142.0,3176711.0,69662740.0,3176853.0,4104.0,72835485.0,69658810.99338658,178.993386577,3176674.006613422,0.5877151,0.000113741,0.004074078,1.21757e-05,0.009014491,0.009014491,0.0045133336,36.99339000000009,0.00933705,0.0,0.0,0.0,0.0,0.007916062,0.0,62.94441992742486,8346.420550152023,64.06246951218786,quite,familiar,995239.0,156296.0,q
COM~very_active,COMPLEMENT,very_active,31913,31615.23967,69.05345,0.10439788,0.009011571,9.800239e-05,0.9653931,0.00045810718,69662736,33057,72839589,31913.0,69630823.0,1144.0,3175709.0,69662740.0,3176853.0,33057.0,72806532.0,69631120.76032653,1441.760326531,3175411.239673469,1.6667981,0.00091578,0.004071154,9.800239e-05,0.009011571,0.009011571,0.004554787,297.760330000001,0.009330377,0.10288449,0.091956556,0.1077493,0.11945535,0.22616373,0.14023787,178.6421003011328,8346.420550152023,181.8158408940211,very,active,9254924.0,211141.0,v
COM~really_funny,COMPLEMENT,really_funny,9923,9830.68786,21.333206,0.103615195,0.008981921,3.038286e-05,0.9653663,0.00014244344,69662736,10279,72839589,9923.0,69652813.0,356.0,3176497.0,69662740.0,3176853.0,10279.0,72829310.0,69652905.31213953,448.312139529,3176404.687860471,0.92669606,0.000284845,0.004059085,3.038286e-05,0.008981921,0.008981921,0.004506152,92.31214,0.009302846,0.0,0.0,0.0,0.0,0.13011499,0.0,99.61425600786265,8346.420550152023,101.38540328863914,really,funny,1949631.0,122927.0,r
COM~much_warmer,COMPLEMENT,much_warmer,2982,2954.2752,6.402485,0.102172606,0.008975712,9.125112e-06,0.96536094,4.280624e-05,69662736,3089,72839589,2982.0,69659754.0,107.0,3176746.0,69662740.0,3176853.0,3089.0,72836500.0,69659781.72479804,134.724798035,3176718.275201964,0.50770867,8.5609e-05,0.00405669,9.125112e-06,0.008975712,0.008975712,0.0044924184,27.72479999999996,0.009297384,0.0,0.0,0.0,0.0,0.0,0.0,54.607691765904185,8346.420550152023,55.57877292636101,much,warmer,1769908.0,8895.0,m
COM~more_harmful,COMPLEMENT,more_harmful,4559,4517.00932,9.598733,0.10175398,0.0088912565,1.3820469e-05,0.9652763,6.5443885e-05,69662736,4723,72839589,4559.0,69658177.0,164.0,3176689.0,69662740.0,3176853.0,4723.0,72834866.0,69658218.99068344,205.990683432,3176647.009316568,0.62189656,0.000130879,0.004018606,1.3820469e-05,0.0088912565,0.0088912565,0.0044525387,41.990679999999884,0.009210503,0.0,0.0,0.0,0.0,0.025759075,0.0,67.52036729757918,8346.420550152023,68.72408602520662,more,harmful,8757314.0,37850.0,m
COM~politically_motivated,COMPLEMENT,politically_motivated,9282,9196.60419,19.498205,0.1022777,0.008881768,2.8106477e-05,0.9652662,0.00013324196,69662736,9616,72839589,9282.0,69653454.0,334.0,3176519.0,69662740.0,3176853.0,9616.0,72829973.0,69653539.39581026,419.395810265,3176433.604189736,0.8863715,0.000266447,0.004014069,2.8106477e-05,0.008881768,0.008881768,0.0044549373,85.39580999999998,0.009200152,0.0,0.0,0.0,0.0,0.11887524,0.0,96.34313675607619,8346.420550152023,98.0612053770501,politically,motivated,116800.0,31880.0,p
COM~easily_recognizable,COMPLEMENT,easily_recognizable,3333,3302.39957,6.970621,0.10091444,0.008862404,1.0071574e-05,0.96524763,4.7844806e-05,69662736,3453,72839589,3333.0,69659403.0,120.0,3176733.0,69662740.0,3176853.0,3453.0,72836136.0,69659433.60042979,150.600429788,3176702.399570212,0.5300415,9.5685e-05,0.004005695,1.0071574e-05,0.008862404,0.008862404,0.0044362377,30.60042999999996,0.009181047,0.0,0.0,0.0,0.0,0.0,0.0,57.73214009544424,8346.420550152023,58.762232769015846,easily,recognizable,122423.0,33499.0,e
COM~too_short,COMPLEMENT,too_short,29475,29207.06066,60.402691,0.10135049,0.008777358,8.818736e-05,0.9651593,0.00042311,69662736,30539,72839589,29475.0,69633261.0,1064.0,3175789.0,69662740.0,3176853.0,30539.0,72809050.0,69633528.93933545,1331.939335448,3175521.060664552,1.5606645,0.000845849,0.003965961,8.818736e-05,0.008777358,0.008777358,0.0044327723,267.9393400000008,0.009090393,0.083981626,0.07267104,0.08901709,0.101134546,0.2116434,0.122650124,171.68284713389394,8346.420550152023,174.75411297019593,too,short,3021077.0,203084.0,t
COM~so_slow,COMPLEMENT,so_slow,5536,5485.82796,11.269789,0.100124754,0.008747558,1.6513215e-05,0.9651325,7.94686e-05,69662736,5736,72839589,5536.0,69657200.0,200.0,3176653.0,69662740.0,3176853.0,5736.0,72833853.0,69657250.17204323,250.172043228,3176602.827956772,0.67431647,0.000158924,0.003953898,1.6513215e-05,0.008747558,0.008747558,0.0043820357,50.17204000000038,0.009062869,0.0,0.0,0.0,0.0,0.048975836,0.0,74.4043009509531,8346.420550152023,75.73638491504595,so,slow,5206528.0,87824.0,s
COM~as_young,COMPLEMENT,as_young,23385,23178.00567,45.333816,0.098298594,0.008543975,6.8128415e-05,0.9649268,0.0003356888,69662736,24235,72839589,23385.0,69639351.0,850.0,3176003.0,69662740.0,3176853.0,24235.0,72815354.0,69639557.99432838,1056.994328386,3175796.005671614,1.3535981,0.000671144,0.003861309,6.8128415e-05,0.008543975,0.008543975,0.0043060514,206.99433000000136,0.008851586,0.04471014,0.03213666,0.050308973,0.06378498,0.18687095,0.08772275,152.9215485142627,8346.420550152023,155.67594547649293,as,young,3270915.0,205790.0,a
NEG~too_busy,NEGATED,too_busy,2610,2188.15593,80.325631,0.08053221,0.008405549,0.0001389756,0.051970292,0.00082239433,3173660,50221,72839589,2610.0,3171050.0,47611.0,69618318.0,3173660.0,69665929.0,50221.0,72789368.0,3171471.844066556,48032.844066556,69617896.15593344,8.257179,0.001619166,0.07656224,0.0001389756,0.008405549,0.008405549,0.0042722626,421.8440700000001,0.16162609,0.09678756,0.088797405,0.10033421,0.10884248,0.18474653,0.123858005,51.088159097779204,1781.4769153710638,224.10042391749283,too,busy,3021077.0,171484.0,t
COM~very_impressed,COMPLEMENT,very_impressed,23179,22980.03385,42.153628,0.094965786,0.008283328,6.5486085e-05,0.96466625,0.0003327317,69662736,24028,72839589,23179.0,69639557.0,849.0,3176004.0,69662740.0,3176853.0,24028.0,72815561.0,69639755.96615319,1047.966153186,3175805.033846814,1.3068684,0.000665234,0.003744031,6.5486085e-05,0.008283328,0.008283328,0.004174407,198.9661500000002,0.008583897,0.033439327,0.020856837,0.03904217,0.05252784,0.17570218,0.07648278,152.246510633249,8346.420550152023,155.00967711726904,very,impressed,9254924.0,96820.0,v
COM~fully_functional,COMPLEMENT,fully_functional,13757,13639.01543,24.969692,0.09469187,0.008274853,3.8832473e-05,0.96465886,0.00019748004,69662736,14261,72839589,13757.0,69648979.0,504.0,3176349.0,69662740.0,3176853.0,14261.0,72825328.0,69649096.9845726,621.984572607,3176231.015427394,1.0059198,0.000394879,0.003740717,3.8832473e-05,0.008274853,0.008274853,0.004156843,117.98457000000053,0.00857633,0.0,0.0,0.0,0.0,0.13394137,0.0067249746,117.29023829799307,8346.420550152023,119.41942890501528,fully,functional,223582.0,40426.0,f
