l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p_joint,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p_joint,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
COMPLEMENT,boldly,1837,1781.9131,632,1049,429,1137,671,800,481,651,401,1137,480,703,651,65.60992,65.60992,0.668653904,0.0000458480,1.2852681,0.00002205697,0.0297452052,0.0000181653,0.9919006479,0.0000229245,0.0297445438,0.0000006874,55.08690,80132539,1852,83284343
COMPLEMENT,hella,1833,1778.0645,634,1051,430,1138,672,801,484,652,403,1138,483,704,652,65.36642,65.36642,0.667707449,0.0000457482,1.2831340,0.00002200894,0.0297276723,0.0000181154,0.9918831169,0.0000228746,0.0297270127,0.0000006856,54.93552,80132539,1848,83284343
COMPLEMENT,achingly,4784,4641.4410,414,741,431,725,463,511,490,429,410,725,490,502,429,168.00357,168.00357,0.667152318,0.0001193950,2.0610993,0.00005744177,0.0295537337,0.0000470099,0.9917081260,0.0000597011,0.0295520219,0.0000017790,142.55895,80132539,4824,83284343
COMPLEMENT,amusingly,1589,1541.3741,660,1085,432,1220,702,858,483,698,402,1220,482,749,698,56.67512,56.67512,0.665683949,0.0000396585,1.1947621,0.00001907922,0.0297296112,0.0000157050,0.9918851436,0.0000198296,0.0297290394,0.0000005943,47.62592,80132539,1602,83284343
COMPLEMENT,impossibly,16865,16364.3510,228,438,433,372,282,260,494,237,414,372,494,311,237,586.31123,586.31123,0.664969393,0.0004208383,3.8551401,0.00020249905,0.0294421003,0.0001650930,0.9915921919,0.0002104638,0.0294360877,0.0000062478,500.64898,80132539,17008,83284343
COMPLEMENT,inescapably,881,854.3946,764,1220,434,1566,823,1101,471,850,392,1566,471,895,850,32.06814,32.06814,0.664915228,0.0000219883,0.8963580,0.00001057822,0.0299613324,0.0000087733,0.9921171171,0.0000109943,0.0299610129,0.0000003320,26.60538,80132539,888,83284343
NEGATED,directly,8077,1999.7093,45,89,435,79,23,389,24,53,1029,79,24,28,53,11166.15520,11166.15520,0.662464566,0.0050408080,67.6215264,0.00009698101,0.1150839117,0.0020040348,0.1528547908,0.0025626594,0.1150108950,0.0019281944,6077.29070,3151804,52841,83284343
COMPLEMENT,perpetually,7302,7085.3176,344,636,436,585,389,406,495,360,415,586,495,433,360,253.57602,253.57602,0.662372947,0.0001822313,2.5357289,0.00008767554,0.0294271605,0.0000714528,0.9915806627,0.0000911240,0.0294245585,0.0000027041,216.68245,80132539,7364,83284343
COMPLEMENT,again,23924,23216.8268,197,381,437,308,246,217,499,189,419,311,499,258,189,822.34772,822.34772,0.658774473,0.0005969310,4.5720282,0.00028725687,0.0293152986,0.0002331960,0.9914629092,0.0002985554,0.0293068051,0.0000088250,707.17321,80132539,24130,83284343
COMPLEMENT,impeccably,2373,2302.4396,566,959,438,998,611,696,493,574,413,998,493,637,574,82.85175,82.85175,0.658395845,0.0000592251,1.4484797,0.00002849275,0.0294870331,0.0000232679,0.9916422900,0.0000296134,0.0294861858,0.0000008805,70.56044,80132539,2393,83284343
COMPLEMENT,along,2141,2077.2950,584,983,439,1058,633,744,492,610,412,1058,492,670,610,74.88652,74.88652,0.658305839,0.0000534350,1.3767814,0.00002570711,0.0295074676,0.0000210072,0.9916628069,0.0000267182,0.0295067027,0.0000007950,63.70497,80132539,2159,83284343
COMPLEMENT,stunningly,14979,14536.2544,244,468,440,398,296,283,500,247,420,399,500,322,247,514.77462,514.77462,0.658041328,0.0003737851,3.6175357,0.00017985373,0.0293106902,0.0001459989,0.9914614774,0.0001869278,0.0293053732,0.0000055252,442.74558,80132539,15108,83284343
COMPLEMENT,carefully,3163,3069.2780,502,872,441,879,551,615,498,507,418,879,498,573,507,109.40681,109.40681,0.655598932,0.0000789411,1.6664492,0.00003797833,0.0293810713,0.0000309056,0.9915360502,0.0000394721,0.0293799460,0.0000011696,93.72203,80132539,3190,83284343
COMPLEMENT,privately,1091,1058.3717,729,1175,442,1435,784,1003,486,798,405,1438,485,844,798,38.68464,38.68464,0.655055173,0.0000272295,0.9878292,0.00001309970,0.0296624694,0.0000107594,0.9918181818,0.0000136149,0.0296620776,0.0000004072,32.62829,80132539,1100,83284343
COMPLEMENT,effortlessly,6488,6296.3495,362,664,443,632,413,438,501,374,421,632,501,447,374,222.58158,222.58158,0.654873674,0.0001619185,2.3793286,0.00007790180,0.0292887399,0.0000631983,0.9914425428,0.0000809659,0.0292864386,0.0000023917,191.65045,80132539,6544,83284343
COMPLEMENT,interestingly,2698,2618.0268,531,911,444,943,583,657,496,542,416,942,496,605,542,93.41420,93.41420,0.654816378,0.0000673362,1.5396561,0.00003239504,0.0293920814,0.0000263718,0.9915472253,0.0000336692,0.0293911211,0.0000009980,79.97324,80132539,2721,83284343
COMPLEMENT,darn,23637,22940.6880,201,390,445,310,248,219,503,193,424,313,504,261,193,805.14955,805.14955,0.653531589,0.0005897721,4.5290562,0.00028381085,0.0292124065,0.0002296144,0.9913601476,0.0002949738,0.0292040435,0.0000086895,696.31201,80132539,23843,83284343
COMPLEMENT,densely,2226,2160.0405,579,977,446,1034,626,725,497,599,417,1034,497,660,599,77.00051,77.00051,0.652347899,0.0000555564,1.3980255,0.00002672771,0.0293814362,0.0000217507,0.9915367483,0.0000277790,0.0293806442,0.0000008231,65.95955,80132539,2245,83284343
NEGATED,lawfully,145,36.7086,385,702,447,817,127,1308,25,486,1030,819,25,141,486,194.88232,194.88232,0.651411060,0.0000919825,8.9931130,0.00000174102,0.1116419405,0.0000357100,0.1494845361,0.0000460054,0.1116406403,0.0000343586,108.29142,3151804,970,83284343
COMPLEMENT,better,45159,43831.9835,123,244,448,204,178,141,506,128,426,206,506,198,128,1528.42034,1528.42034,0.650352467,0.0011264673,6.2445935,0.00054222677,0.0291452890,0.0004375942,0.9912854509,0.0005635538,0.0291293467,0.0000165603,1327.01652,80132539,45556,83284343
COMPLEMENT,abnormally,11181,10852.1587,276,525,449,466,336,329,505,288,425,469,505,367,288,379.18046,379.18046,0.649861301,0.0002790234,3.1098972,0.00013425092,0.0291591312,0.0001084380,0.9913112865,0.0001395313,0.0291551823,0.0000041037,328.84130,80132539,11279,83284343
COMPLEMENT,awfully,26784,25998.4201,182,355,450,290,236,203,510,176,430,290,510,246,176,901.86594,901.86594,0.647082822,0.0006682671,4.8001261,0.00032159706,0.0290823755,0.0002590512,0.9912290441,0.0003342462,0.0290729399,0.0000098035,785.57991,80132539,27021,83284343
COMPLEMENT,plain,34223,33219.4017,153,302,451,254,207,179,511,149,431,256,511,219,149,1151.90962,1151.90962,0.647059857,0.0008537920,5.4250144,0.00041091757,0.0290799562,0.0003309445,0.9912240051,0.0004270799,0.0290679009,0.0000125242,1003.59835,80132539,34526,83284343
COMPLEMENT,startlingly,7042,6835.1570,350,646,452,600,400,416,508,362,428,603,508,436,362,237.99022,237.99022,0.646626827,0.0001757432,2.4648636,0.00008455371,0.0291189021,0.0000682081,0.9912725225,0.0000878794,0.0291164183,0.0000025813,206.84304,80132539,7104,83284343
COMPLEMENT,solidly,5573,5409.2416,391,711,453,668,447,466,507,400,427,668,507,474,400,188.53690,188.53690,0.646296625,0.0001390848,2.1936080,0.00006691534,0.0291301027,0.0000540006,0.9912842405,0.0000695473,0.0291281363,0.0000020436,163.75838,80132539,5622,83284343
COMPLEMENT,effectively,9848,9559.0209,298,565,454,507,354,357,509,310,429,509,509,387,310,331.96433,331.96433,0.646153790,0.0002457623,2.9120070,0.00011824551,0.0290904460,0.0000952932,0.9912430800,0.0001228964,0.0290869758,0.0000036063,288.97910,80132539,9935,83284343
COMPLEMENT,fucking,954,925.5942,759,1215,455,1516,813,1060,491,832,411,1516,491,877,832,33.43030,33.43030,0.645111440,0.0000238103,0.9196726,0.00001145473,0.0295282286,0.0000093670,0.9916839917,0.0000119053,0.0295278875,0.0000003545,28.40583,80132539,962,83284343
NEGATED,overtly,2038,525.1219,89,177,456,186,43,757,27,113,1031,190,26,50,113,2680.74086,2680.74086,0.641480421,0.0012875591,33.5121157,0.00002447039,0.1090465699,0.0004988836,0.1468722975,0.0006466138,0.1090284017,0.0004800039,1512.87810,3151804,13876,83284343
COMPLEMENT,longer,152118,147688.0755,71,141,457,91,112,60,514,64,435,93,515,117,64,5031.79086,5031.79086,0.637845855,0.0037894012,11.3581087,0.00182648976,0.0289132955,0.0014608028,0.9910161111,0.0018983300,0.0288600069,0.0000552825,4429.92448,80132539,153497,83284343
COMPLEMENT,jointly,1263,1225.7869,711,1152,458,1352,758,951,504,764,423,1353,503,814,764,43.03499,43.03499,0.635633100,0.0000315223,1.0471152,0.00001516492,0.0292101197,0.0000122713,0.9913657771,0.0000157614,0.0292096729,0.0000004644,37.21312,80132539,1274,83284343
COMPLEMENT,passionately,2245,2179.2836,583,982,459,1031,631,722,513,600,433,1031,513,661,600,75.18384,75.18384,0.634318975,0.0000560306,1.3869658,0.00002695585,0.0290146628,0.0000216705,0.9911699779,0.0000280161,0.0290138737,0.0000008201,65.71642,80132539,2265,83284343
COMPLEMENT,creepily,921,893.8430,768,1224,460,1536,824,1074,502,844,422,1536,502,890,844,31.44496,31.44496,0.629830668,0.0000229867,0.8948529,0.00001105850,0.0292328118,0.0000089552,0.9913885899,0.0000114935,0.0292324857,0.0000003389,27.15698,80132539,929,83284343
COMPLEMENT,relentlessly,6954,6752.4115,354,653,461,609,408,422,523,365,443,610,523,439,365,226.99729,226.99729,0.627485433,0.0001735473,2.4173989,0.00008349709,0.0287269093,0.0000664754,0.9908805928,0.0000867812,0.0287244886,0.0000025157,201.58846,80132539,7018,83284343
COMPLEMENT,proportionally,2096,2034.9602,612,1022,462,1061,654,745,515,622,434,1061,514,678,622,69.24655,69.24655,0.626219362,0.0000523119,1.3332689,0.00002516680,0.0288611772,0.0000201284,0.9910165485,0.0000261567,0.0288604443,0.0000007617,61.03984,80132539,2115,83284343
COMPLEMENT,inversely,2413,2342.8501,571,966,463,990,612,692,516,580,436,991,516,642,580,79.35672,79.35672,0.625225196,0.0000602234,1.4280661,0.00002897303,0.0288098305,0.0000231325,0.9909650924,0.0000301126,0.0288089882,0.0000008754,70.14989,80132539,2435,83284343
COMPLEMENT,somehow,28672,27843.8355,179,349,464,279,231,196,531,168,450,279,530,239,168,927.25326,927.25326,0.625010769,0.0007153561,4.8908869,0.00034426639,0.0286275395,0.0002730938,0.9907736964,0.0003578072,0.0286175922,0.0000103349,828.16450,80132539,28939,83284343
COMPLEMENT,comically,5305,5151.3838,404,729,465,681,459,483,525,413,445,682,525,487,413,172.66590,172.66590,0.624893485,0.0001323968,2.1090864,0.00006369745,0.0286937046,0.0000506562,0.9908479641,0.0000662028,0.0286918600,0.0000019170,153.61622,80132539,5354,83284343
COMPLEMENT,equally,241082,234128.1799,56,111,466,72,92,45,529,51,451,74,531,102,51,7782.51805,7782.51805,0.624670949,0.0059988646,14.1625370,0.00289468574,0.0286606518,0.0022930774,0.9907330164,0.0030085406,0.0285769122,0.0000867790,6953.82008,80132539,243337,83284343
COMPLEMENT,depressingly,3246,3152.0234,508,880,467,871,558,612,526,506,446,871,526,572,506,105.59683,105.59683,0.621879392,0.0000810125,1.6494740,0.00003897491,0.0286875151,0.0000309895,0.9908424908,0.0000405079,0.0286863867,0.0000011728,93.97660,80132539,3276,83284343
COMPLEMENT,fresh,899,872.6756,771,1228,468,1551,829,1088,512,855,432,1551,512,897,855,30.13262,30.13262,0.619336377,0.0000224376,0.8779683,0.00001079435,0.0290239252,0.0000086807,0.9911797133,0.0000112189,0.0290236092,0.0000003285,26.32441,80132539,907,83284343
COMPLEMENT,upwardly,2164,2101.3489,607,1015,469,1051,648,738,527,614,446,1051,526,673,614,70.39724,70.39724,0.618363067,0.0000540090,1.3467899,0.00002598328,0.0286871389,0.0000206597,0.9908424908,0.0000270053,0.0286863867,0.0000007818,62.65107,80132539,2184,83284343
COMPLEMENT,pathologically,1316,1277.7433,708,1149,470,1323,754,928,517,752,437,1323,517,802,752,43.27435,43.27435,0.617266694,0.0000328450,1.0545799,0.00001580129,0.0288082106,0.0000126154,0.9909638554,0.0000164228,0.0288077512,0.0000004774,38.25669,80132539,1328,83284343
NEGATED,adequately,308,83.4079,275,523,471,566,100,1214,28,349,1033,566,28,107,349,380.22176,380.22176,0.616584123,0.0001953071,12.7973199,0.00000369817,0.1019047175,0.0000740610,0.1397459165,0.0000977218,0.1019020207,0.0000712583,224.59205,3151804,2204,83284343
COMPLEMENT,brutally,16548,16072.8177,239,459,472,376,292,263,535,241,455,378,535,317,241,526.97041,526.97041,0.616296502,0.0004129297,3.6939200,0.00019869281,0.0284512188,0.0001566951,0.9906016163,0.0002065079,0.0284455121,0.0000059300,475.18228,80132539,16705,83284343
COMPLEMENT,enjoyably,1311,1272.9325,712,1153,473,1324,756,930,521,757,441,1324,521,807,757,42.97951,42.97951,0.615614099,0.0000327203,1.0513631,0.00001574125,0.0287740581,0.0000125531,0.9909297052,0.0000163604,0.0287736010,0.0000004751,38.06747,80132539,1323,83284343
COMPLEMENT,below,1618,1571.2009,675,1102,474,1205,718,847,530,703,449,1206,529,754,703,52.50404,52.50404,0.613538073,0.0000403823,1.1634509,0.00001942742,0.0286589097,0.0000154324,0.9908144519,0.0000201915,0.0286583477,0.0000005840,46.79908,80132539,1633,83284343
COMPLEMENT,severely,18702,18166.4694,227,436,475,354,278,246,543,228,462,354,543,301,228,591.23192,591.23192,0.612662281,0.0004666667,3.9159782,0.00022455601,0.0283698974,0.0001765955,0.9905195699,0.0002333883,0.0283634658,0.0000066831,535.53060,80132539,18881,83284343
COMPLEMENT,shamelessly,1300,1262.3488,715,1157,476,1329,760,936,524,760,444,1329,524,810,760,42.33207,42.33207,0.611956101,0.0000324457,1.0442562,0.00001560918,0.0286980064,0.0000124158,0.9908536585,0.0000162231,0.0286975544,0.0000004699,37.65119,80132539,1312,83284343
COMPLEMENT,bitingly,984,955.4210,761,1217,477,1493,815,1045,519,829,439,1493,519,873,829,32.27875,32.27875,0.610246573,0.0000245590,0.9110649,0.00001181495,0.0287807949,0.0000094241,0.9909365559,0.0000122797,0.0287804517,0.0000003566,28.57899,80132539,993,83284343
COMPLEMENT,loud,984,955.4210,761,1217,477,1493,815,1045,519,829,439,1493,519,873,829,32.27875,32.27875,0.610246573,0.0000245590,0.9110649,0.00001181495,0.0287807949,0.0000094241,0.9909365559,0.0000122797,0.0287804517,0.0000003566,28.57899,80132539,993,83284343
COMPLEMENT,absurdly,10085,9796.6735,311,587,479,497,362,351,545,312,464,500,545,389,312,317.48447,317.48447,0.609484478,0.0002516760,2.8710892,0.00012109119,0.0283207426,0.0000950780,0.9904733844,0.0001258540,0.0283172802,0.0000035981,288.32655,80132539,10182,83284343
COMPLEMENT,successfully,2013,1955.1012,635,1052,480,1084,668,762,533,635,453,1084,533,687,635,64.37070,64.37070,0.608675679,0.0000502405,1.2904692,0.00002417021,0.0284941973,0.0000190926,0.9906496063,0.0000251209,0.0284935021,0.0000007225,57.89880,80132539,2032,83284343
COMPLEMENT,spotlessly,1599,1552.9200,679,1107,481,1214,722,853,532,704,452,1215,532,755,704,51.39076,51.39076,0.608409511,0.0000399081,1.1523614,0.00001919929,0.0285507688,0.0000151953,0.9907063197,0.0000199544,0.0285502155,0.0000005750,46.08005,80132539,1614,83284343
COMPLEMENT,tad,10574,10271.9786,297,563,482,484,351,342,546,304,465,485,546,382,304,332.06234,332.06234,0.608329598,0.0002638776,2.9370958,0.00012696264,0.0282933825,0.0000995940,0.9904458599,0.0001319564,0.0282897557,0.0000037690,302.02143,80132539,10676,83284343
COMPLEMENT,vividly,2630,2554.5245,563,955,483,949,605,662,538,556,458,950,538,619,556,83.60938,83.60938,0.608259300,0.0000656391,1.4717308,0.00003157856,0.0284286062,0.0000248887,0.9905838041,0.0000328206,0.0284277000,0.0000009419,75.47554,80132539,2655,83284343
COMPLEMENT,bracingly,876,850.5460,779,1239,484,1571,832,1106,518,863,438,1570,518,903,863,28.77081,28.77081,0.608087005,0.0000218635,0.8600111,0.00001051818,0.0287944277,0.0000083937,0.9909502262,0.0000109319,0.0287941221,0.0000003176,25.45400,80132539,884,83284343
COMPLEMENT,devastatingly,4274,4151.7036,456,803,485,762,506,535,544,452,463,764,544,524,452,134.84178,134.84178,0.607605105,0.0001066675,1.8706669,0.00005131817,0.0283436262,0.0000403282,0.9904982619,0.0000533366,0.0283421577,0.0000015262,122.29641,80132539,4315,83284343
NEGATED,automatically,776,214.1965,175,343,486,344,73,1133,29,223,1034,344,29,77,223,934.38265,934.38265,0.606651451,0.0004915337,20.1675721,0.00000931748,0.0992653237,0.0001852592,0.1371024735,0.0002462082,0.0992585777,0.0001782483,561.80355,3151804,5660,83284343
COMPLEMENT,scandalously,872,846.6974,782,1243,487,1574,833,1110,522,866,442,1574,522,906,866,28.53507,28.53507,0.606100499,0.0000217637,0.8568551,0.00001047016,0.0287532905,0.0000083437,0.9909090909,0.0000108820,0.0287529867,0.0000003158,25.30263,80132539,880,83284343
COMPLEMENT,tragically,5695,5532.3976,397,719,488,664,453,462,547,402,467,663,548,476,402,178.65942,178.65942,0.606012526,0.0001421293,2.1546667,0.00006838020,0.0282806309,0.0000536194,0.9904347826,0.0000710698,0.0282786784,0.0000020292,162.60240,80132539,5750,83284343
COMPLEMENT,thereby,1689,1640.4762,670,1097,489,1187,710,836,534,692,454,1187,534,742,692,53.84753,53.84753,0.605031566,0.0000421543,1.1807022,0.00002027992,0.0284603142,0.0000160011,0.9906158358,0.0000210776,0.0284597316,0.0000006055,48.52384,80132539,1705,83284343
COMPLEMENT,furiously,972,943.8751,767,1223,490,1501,821,1054,528,836,448,1501,528,882,836,31.57270,31.57270,0.604920398,0.0000242595,0.9021054,0.00001167086,0.0286699216,0.0000092744,0.9908256881,0.0000121299,0.0286695839,0.0000003510,28.12486,80132539,981,83284343
COMPLEMENT,sublimely,1790,1738.6161,659,1084,491,1155,695,811,537,680,457,1156,537,731,680,56.94716,56.94716,0.604694001,0.0000446750,1.2145089,0.00002149264,0.0284366545,0.0000169443,0.9905921417,0.0000223380,0.0284360375,0.0000006412,51.38392,80132539,1807,83284343
COMPLEMENT,positively,13148,12774.5466,268,511,492,426,320,302,550,268,469,428,550,347,268,406.96540,406.96540,0.601410296,0.0003281020,3.2569161,0.00015786881,0.0281323303,0.0001231492,0.9902839497,0.0001640782,0.0281278455,0.0000046604,373.45340,80132539,13277,83284343
COMPLEMENT,abysmally,1362,1322.9646,709,1150,493,1299,753,911,542,747,461,1299,542,797,747,43.15050,43.15050,0.598758698,0.0000339931,1.0577173,0.00001635361,0.0283898191,0.0000128722,0.9905454545,0.0000169968,0.0283893504,0.0000004871,39.03536,80132539,1375,83284343
COMPLEMENT,nit,1157,1123.7983,740,1190,494,1392,789,976,541,793,460,1392,541,840,793,36.77602,36.77602,0.597578279,0.0000288767,0.9760976,0.00001389217,0.0284264863,0.0000109485,0.9905821918,0.0000144386,0.0284260876,0.0000004143,33.20167,80132539,1168,83284343
COMPLEMENT,infuriatingly,1054,1023.7341,757,1213,495,1453,807,1016,536,813,456,1453,536,858,813,33.55981,33.55981,0.596611984,0.0000263061,0.9322521,0.00001265544,0.0284457630,0.0000099804,0.9906015038,0.0000131532,0.0284453996,0.0000003777,30.26591,80132539,1064,83284343
COMPLEMENT,prematurely,1052,1021.8098,758,1214,496,1455,809,1018,539,814,458,1455,538,859,814,33.44330,33.44330,0.595787494,0.0000262562,0.9308043,0.00001263143,0.0284280625,0.0000099555,0.9905838041,0.0000131282,0.0284277000,0.0000003768,30.19022,80132539,1062,83284343
NEGATED,mutually,5940,1684.9238,60,119,497,92,31,452,30,66,1035,94,30,32,66,6901.87796,6901.87796,0.593281114,0.0037167662,55.2095392,0.00007132193,0.0956214129,0.0014031452,0.1334141904,0.0018846350,0.0955702946,0.0013500447,4255.07623,3151804,44523,83284343
COMPLEMENT,deep,1544,1500.0014,693,1128,498,1230,732,863,549,711,468,1230,549,762,711,48.19213,48.19213,0.593212881,0.0000385354,1.1197357,0.00001853890,0.0282228718,0.0000145089,0.9903784477,0.0000192681,0.0282223435,0.0000005491,43.99863,80132539,1559,83284343
COMPLEMENT,starkly,6311,6132.7830,389,708,499,641,439,444,552,385,471,641,552,458,385,192.41111,192.41111,0.592134750,0.0001575015,2.2433654,0.00007577655,0.0279621325,0.0000587685,0.9901160966,0.0000787570,0.0279599925,0.0000022240,178.21699,80132539,6374,83284343
COMPLEMENT,unnaturally,3015,2929.7653,536,917,500,897,581,630,551,524,470,897,551,590,524,92.18133,92.18133,0.589822065,0.0000752475,1.5522890,0.00003620128,0.0279927025,0.0000281068,0.9901477833,0.0000376252,0.0279916791,0.0000010637,85.23466,80132539,3045,83284343
COMPLEMENT,bit,9333,9070.2456,328,614,501,524,374,369,556,325,475,525,556,402,325,282.32528,282.32528,0.589400721,0.0002329117,2.7198151,0.00011206188,0.0278756922,0.0000866454,0.9900286411,0.0001164695,0.0278725370,0.0000032790,262.75441,80132539,9427,83284343
COMPLEMENT,breathtakingly,6459,6277.1064,384,700,502,633,433,439,555,383,474,633,555,456,383,195.52455,195.52455,0.588734018,0.0001611948,2.2632614,0.00007755359,0.0278828672,0.0000599809,0.9900367872,0.0000806040,0.0278806831,0.0000022699,181.89358,80132539,6524,83284343
